id,basis,term,issue,lag,current_id,lag_id,current,prior,p20_change,median_change,p80_change,spread,rolling_change,basket_change,current_H,lag_H,fixed_lag_H,trade,lag_trade,fixed_lag_trade,horizon,target,target_id,actual,delta,pair_id
observed_seller_data|24|2026-04-23,observed_seller_data,24,2026-04-23,2026-04-16,17494,17100,"{""median"": 8.58, ""p20"": 8.19, ""p80"": 8.975}","{""median"": 8.65, ""p20"": 8.154, ""p80"": 9.0888}",0.036,-0.07,-0.1138,0.39,0.032511538987690436,0.032511538987690436,6.177219876880986,6.144708337893295,6.144708337893295,2026-04-22,2026-04-15,2026-04-15,30,2026-05-23,19204,"{""median"": 8.83, ""p20"": 8.525, ""p80"": 9.1688}","{""median"": 0.25, ""p20"": 0.335, ""p80"": 0.1938}",observed_seller_data|24|2026-04-23|30
observed_seller_data|24|2026-04-23,observed_seller_data,24,2026-04-23,2026-04-16,17494,17100,"{""median"": 8.58, ""p20"": 8.19, ""p80"": 8.975}","{""median"": 8.65, ""p20"": 8.154, ""p80"": 9.0888}",0.036,-0.07,-0.1138,0.39,0.032511538987690436,0.032511538987690436,6.177219876880986,6.144708337893295,6.144708337893295,2026-04-22,2026-04-15,2026-04-15,14,2026-05-07,18292,"{""median"": 8.65, ""p20"": 8.4, ""p80"": 9.1688}","{""median"": 0.07, ""p20"": 0.21, ""p80"": 0.1938}",observed_seller_data|24|2026-04-23|14
observed_seller_data|6|2026-04-24,observed_seller_data,6,2026-04-24,2026-04-17,17539,17140,"{""median"": 7.6788, ""p20"": 7.29, ""p80"": 8.3523}","{""median"": 7.715, ""p20"": 7.37, ""p80"": 8.2968}",-0.08,-0.0362,0.0555,0.3888,0.19834456521739163,0.19834456521739163,5.6326991847826084,5.434354619565217,5.434354619565217,2026-04-23,2026-04-16,2026-04-16,30,2026-05-24,19271,"{""median"": 8.7509, ""p20"": 8.45, ""p80"": 9.67}","{""median"": 1.0721, ""p20"": 1.16, ""p80"": 1.3177}",observed_seller_data|6|2026-04-24|30
observed_seller_data|6|2026-04-24,observed_seller_data,6,2026-04-24,2026-04-17,17539,17140,"{""median"": 7.6788, ""p20"": 7.29, ""p80"": 8.3523}","{""median"": 7.715, ""p20"": 7.37, ""p80"": 8.2968}",-0.08,-0.0362,0.0555,0.3888,0.19834456521739163,0.19834456521739163,5.6326991847826084,5.434354619565217,5.434354619565217,2026-04-23,2026-04-16,2026-04-16,14,2026-05-08,18364,"{""median"": 8.1, ""p20"": 7.69, ""p80"": 8.76}","{""median"": 0.4212, ""p20"": 0.4, ""p80"": 0.4077}",observed_seller_data|6|2026-04-24|14
observed_seller_data|12|2026-04-24,observed_seller_data,12,2026-04-24,2026-04-17,17561,17167,"{""median"": 9.3633, ""p20"": 8.92, ""p80"": 9.79}","{""median"": 9.39, ""p20"": 8.9, ""p80"": 9.79}",0.02,-0.0267,0.0,0.4433,0.16624108219178169,0.16624108219178169,6.963417356164384,6.797176273972602,6.797176273972602,2026-04-23,2026-04-16,2026-04-16,30,2026-05-24,19249,"{""median"": 9.6763, ""p20"": 9.208, ""p80"": 9.9975}","{""median"": 0.313, ""p20"": 0.288, ""p80"": 0.2075}",observed_seller_data|12|2026-04-24|30
observed_seller_data|12|2026-04-24,observed_seller_data,12,2026-04-24,2026-04-17,17561,17167,"{""median"": 9.3633, ""p20"": 8.92, ""p80"": 9.79}","{""median"": 9.39, ""p20"": 8.9, ""p80"": 9.79}",0.02,-0.0267,0.0,0.4433,0.16624108219178169,0.16624108219178169,6.963417356164384,6.797176273972602,6.797176273972602,2026-04-23,2026-04-16,2026-04-16,14,2026-05-08,18337,"{""median"": 9.4833, ""p20"": 9.01, ""p80"": 9.845}","{""median"": 0.12, ""p20"": 0.09, ""p80"": 0.055}",observed_seller_data|12|2026-04-24|14
observed_seller_data|24|2026-04-24,observed_seller_data,24,2026-04-24,2026-04-17,17551,17157,"{""median"": 8.58, ""p20"": 8.19, ""p80"": 8.975}","{""median"": 8.6388, ""p20"": 8.28, ""p80"": 9.1688}",-0.09,-0.0588,-0.1938,0.39,0.10567924076607493,0.10567924076607493,6.256475444596444,6.150796203830369,6.150796203830369,2026-04-23,2026-04-16,2026-04-16,30,2026-05-24,19261,"{""median"": 8.83, ""p20"": 8.525, ""p80"": 9.1688}","{""median"": 0.25, ""p20"": 0.335, ""p80"": 0.1938}",observed_seller_data|24|2026-04-24|30
observed_seller_data|24|2026-04-24,observed_seller_data,24,2026-04-24,2026-04-17,17551,17157,"{""median"": 8.58, ""p20"": 8.19, ""p80"": 8.975}","{""median"": 8.6388, ""p20"": 8.28, ""p80"": 9.1688}",-0.09,-0.0588,-0.1938,0.39,0.10567924076607493,0.10567924076607493,6.256475444596444,6.150796203830369,6.150796203830369,2026-04-23,2026-04-16,2026-04-16,14,2026-05-08,18342,"{""median"": 8.68, ""p20"": 8.4, ""p80"": 9.1688}","{""median"": 0.1, ""p20"": 0.21, ""p80"": 0.1938}",observed_seller_data|24|2026-04-24|14
observed_seller_data|6|2026-04-25,observed_seller_data,6,2026-04-25,2026-04-18,17596,17197,"{""median"": 7.6788, ""p20"": 7.29, ""p80"": 8.3523}","{""median"": 7.715, ""p20"": 7.37, ""p80"": 8.2968}",-0.08,-0.0362,0.0555,0.3888,0.09612345108695663,0.09612345108695663,5.489342717391304,5.393219266304348,5.393219266304348,2026-04-24,2026-04-17,2026-04-17,30,2026-05-25,19328,"{""median"": 8.7509, ""p20"": 8.45, ""p80"": 9.67}","{""median"": 1.0721, ""p20"": 1.16, ""p80"": 1.3177}",observed_seller_data|6|2026-04-25|30
observed_seller_data|6|2026-04-25,observed_seller_data,6,2026-04-25,2026-04-18,17596,17197,"{""median"": 7.6788, ""p20"": 7.29, ""p80"": 8.3523}","{""median"": 7.715, ""p20"": 7.37, ""p80"": 8.2968}",-0.08,-0.0362,0.0555,0.3888,0.09612345108695663,0.09612345108695663,5.489342717391304,5.393219266304348,5.393219266304348,2026-04-24,2026-04-17,2026-04-17,14,2026-05-09,18421,"{""median"": 8.1, ""p20"": 7.69, ""p80"": 8.76}","{""median"": 0.4212, ""p20"": 0.4, ""p80"": 0.4077}",observed_seller_data|6|2026-04-25|14
observed_seller_data|12|2026-04-25,observed_seller_data,12,2026-04-25,2026-04-18,17618,17224,"{""median"": 9.3633, ""p20"": 8.92, ""p80"": 9.79}","{""median"": 9.39, ""p20"": 8.9, ""p80"": 9.79}",0.02,-0.0267,0.0,0.4433,0.14018178082191834,0.14018178082191834,6.8711112465753414,6.730929465753423,6.730929465753423,2026-04-24,2026-04-17,2026-04-17,30,2026-05-25,19306,"{""median"": 9.725, ""p20"": 9.257, ""p80"": 10.09}","{""median"": 0.3617, ""p20"": 0.337, ""p80"": 0.3}",observed_seller_data|12|2026-04-25|30
observed_seller_data|12|2026-04-25,observed_seller_data,12,2026-04-25,2026-04-18,17618,17224,"{""median"": 9.3633, ""p20"": 8.92, ""p80"": 9.79}","{""median"": 9.39, ""p20"": 8.9, ""p80"": 9.79}",0.02,-0.0267,0.0,0.4433,0.14018178082191834,0.14018178082191834,6.8711112465753414,6.730929465753423,6.730929465753423,2026-04-24,2026-04-17,2026-04-17,14,2026-05-09,18394,"{""median"": 9.4833, ""p20"": 9.01, ""p80"": 9.85}","{""median"": 0.12, ""p20"": 0.09, ""p80"": 0.06}",observed_seller_data|12|2026-04-25|14
observed_seller_data|24|2026-04-25,observed_seller_data,24,2026-04-25,2026-04-18,17608,17214,"{""median"": 8.58, ""p20"": 8.19, ""p80"": 8.975}","{""median"": 8.6, ""p20"": 8.282, ""p80"": 9.1288}",-0.092,-0.02,-0.1538,0.39,0.08742766073871433,0.08742766073871433,6.191047195622433,6.103619534883719,6.103619534883719,2026-04-24,2026-04-17,2026-04-17,30,2026-05-25,19318,"{""median"": 8.8596, ""p20"": 8.525, ""p80"": 9.1688}","{""median"": 0.2796, ""p20"": 0.335, ""p80"": 0.1938}",observed_seller_data|24|2026-04-25|30
observed_seller_data|24|2026-04-25,observed_seller_data,24,2026-04-25,2026-04-18,17608,17214,"{""median"": 8.58, ""p20"": 8.19, ""p80"": 8.975}","{""median"": 8.6, ""p20"": 8.282, ""p80"": 9.1288}",-0.092,-0.02,-0.1538,0.39,0.08742766073871433,0.08742766073871433,6.191047195622433,6.103619534883719,6.103619534883719,2026-04-24,2026-04-17,2026-04-17,14,2026-05-09,18399,"{""median"": 8.69, ""p20"": 8.4, ""p80"": 9.1688}","{""median"": 0.11, ""p20"": 0.21, ""p80"": 0.1938}",observed_seller_data|24|2026-04-25|14
observed_seller_data|6|2026-04-26,observed_seller_data,6,2026-04-26,2026-04-19,17653,17254,"{""median"": 7.6788, ""p20"": 7.29, ""p80"": 8.3523}","{""median"": 7.715, ""p20"": 7.37, ""p80"": 8.2968}",-0.08,-0.0362,0.0555,0.3888,0.09612345108695663,0.09612345108695663,5.489342717391304,5.393219266304348,5.393219266304348,2026-04-24,2026-04-17,2026-04-17,30,2026-05-26,19385,"{""median"": 8.7509, ""p20"": 8.45, ""p80"": 9.446}","{""median"": 1.0721, ""p20"": 1.16, ""p80"": 1.0937}",observed_seller_data|6|2026-04-26|30
observed_seller_data|6|2026-04-26,observed_seller_data,6,2026-04-26,2026-04-19,17653,17254,"{""median"": 7.6788, ""p20"": 7.29, ""p80"": 8.3523}","{""median"": 7.715, ""p20"": 7.37, ""p80"": 8.2968}",-0.08,-0.0362,0.0555,0.3888,0.09612345108695663,0.09612345108695663,5.489342717391304,5.393219266304348,5.393219266304348,2026-04-24,2026-04-17,2026-04-17,14,2026-05-10,18478,"{""median"": 8.1, ""p20"": 7.69, ""p80"": 8.76}","{""median"": 0.4212, ""p20"": 0.4, ""p80"": 0.4077}",observed_seller_data|6|2026-04-26|14
observed_seller_data|12|2026-04-26,observed_seller_data,12,2026-04-26,2026-04-19,17675,17281,"{""median"": 9.3633, ""p20"": 8.92, ""p80"": 9.79}","{""median"": 9.39, ""p20"": 8.9, ""p80"": 9.79}",0.02,-0.0267,0.0,0.4433,0.14018178082191834,0.14018178082191834,6.8711112465753414,6.730929465753423,6.730929465753423,2026-04-24,2026-04-17,2026-04-17,30,2026-05-26,19363,"{""median"": 9.7583, ""p20"": 9.257, ""p80"": 10.09}","{""median"": 0.395, ""p20"": 0.337, ""p80"": 0.3}",observed_seller_data|12|2026-04-26|30
observed_seller_data|12|2026-04-26,observed_seller_data,12,2026-04-26,2026-04-19,17675,17281,"{""median"": 9.3633, ""p20"": 8.92, ""p80"": 9.79}","{""median"": 9.39, ""p20"": 8.9, ""p80"": 9.79}",0.02,-0.0267,0.0,0.4433,0.14018178082191834,0.14018178082191834,6.8711112465753414,6.730929465753423,6.730929465753423,2026-04-24,2026-04-17,2026-04-17,14,2026-05-10,18451,"{""median"": 9.4833, ""p20"": 9.01, ""p80"": 9.85}","{""median"": 0.12, ""p20"": 0.09, ""p80"": 0.06}",observed_seller_data|12|2026-04-26|14
observed_seller_data|24|2026-04-26,observed_seller_data,24,2026-04-26,2026-04-19,17665,17271,"{""median"": 8.58, ""p20"": 8.19, ""p80"": 8.975}","{""median"": 8.6, ""p20"": 8.282, ""p80"": 9.1288}",-0.092,-0.02,-0.1538,0.39,0.08742766073871433,0.08742766073871433,6.191047195622433,6.103619534883719,6.103619534883719,2026-04-24,2026-04-17,2026-04-17,30,2026-05-26,19375,"{""median"": 8.8782, ""p20"": 8.527, ""p80"": 9.1688}","{""median"": 0.2982, ""p20"": 0.337, ""p80"": 0.1938}",observed_seller_data|24|2026-04-26|30
observed_seller_data|24|2026-04-26,observed_seller_data,24,2026-04-26,2026-04-19,17665,17271,"{""median"": 8.58, ""p20"": 8.19, ""p80"": 8.975}","{""median"": 8.6, ""p20"": 8.282, ""p80"": 9.1288}",-0.092,-0.02,-0.1538,0.39,0.08742766073871433,0.08742766073871433,6.191047195622433,6.103619534883719,6.103619534883719,2026-04-24,2026-04-17,2026-04-17,14,2026-05-10,18456,"{""median"": 8.69, ""p20"": 8.4, ""p80"": 9.1688}","{""median"": 0.11, ""p20"": 0.21, ""p80"": 0.1938}",observed_seller_data|24|2026-04-26|14
observed_seller_data|6|2026-04-27,observed_seller_data,6,2026-04-27,2026-04-20,17710,17311,"{""median"": 7.6788, ""p20"": 7.29, ""p80"": 8.3523}","{""median"": 7.6525, ""p20"": 7.37, ""p80"": 8.2968}",-0.08,0.0263,0.0555,0.3888,0.09612345108695663,0.09612345108695663,5.489342717391304,5.393219266304348,5.393219266304348,2026-04-24,2026-04-17,2026-04-17,30,2026-05-27,19442,"{""median"": 8.7509, ""p20"": 8.45, ""p80"": 9.446}","{""median"": 1.0721, ""p20"": 1.16, ""p80"": 1.0937}",observed_seller_data|6|2026-04-27|30
observed_seller_data|6|2026-04-27,observed_seller_data,6,2026-04-27,2026-04-20,17710,17311,"{""median"": 7.6788, ""p20"": 7.29, ""p80"": 8.3523}","{""median"": 7.6525, ""p20"": 7.37, ""p80"": 8.2968}",-0.08,0.0263,0.0555,0.3888,0.09612345108695663,0.09612345108695663,5.489342717391304,5.393219266304348,5.393219266304348,2026-04-24,2026-04-17,2026-04-17,14,2026-05-11,18535,"{""median"": 8.13, ""p20"": 7.7, ""p80"": 8.79}","{""median"": 0.4512, ""p20"": 0.41, ""p80"": 0.4377}",observed_seller_data|6|2026-04-27|14
observed_seller_data|12|2026-04-27,observed_seller_data,12,2026-04-27,2026-04-20,17732,17338,"{""median"": 9.3633, ""p20"": 8.92, ""p80"": 9.79}","{""median"": 9.4, ""p20"": 8.9, ""p80"": 9.79}",0.02,-0.0367,0.0,0.4433,0.14018178082191834,0.14018178082191834,6.8711112465753414,6.730929465753423,6.730929465753423,2026-04-24,2026-04-17,2026-04-17,30,2026-05-27,19420,"{""median"": 9.7583, ""p20"": 9.257, ""p80"": 10.09}","{""median"": 0.395, ""p20"": 0.337, ""p80"": 0.3}",observed_seller_data|12|2026-04-27|30
observed_seller_data|12|2026-04-27,observed_seller_data,12,2026-04-27,2026-04-20,17732,17338,"{""median"": 9.3633, ""p20"": 8.92, ""p80"": 9.79}","{""median"": 9.4, ""p20"": 8.9, ""p80"": 9.79}",0.02,-0.0367,0.0,0.4433,0.14018178082191834,0.14018178082191834,6.8711112465753414,6.730929465753423,6.730929465753423,2026-04-24,2026-04-17,2026-04-17,14,2026-05-11,18508,"{""median"": 9.4833, ""p20"": 9.01, ""p80"": 9.85}","{""median"": 0.12, ""p20"": 0.09, ""p80"": 0.06}",observed_seller_data|12|2026-04-27|14
observed_seller_data|24|2026-04-27,observed_seller_data,24,2026-04-27,2026-04-20,17722,17328,"{""median"": 8.58, ""p20"": 8.19, ""p80"": 8.975}","{""median"": 8.6, ""p20"": 8.282, ""p80"": 9.1288}",-0.092,-0.02,-0.1538,0.39,0.08742766073871433,0.08742766073871433,6.191047195622433,6.103619534883719,6.103619534883719,2026-04-24,2026-04-17,2026-04-17,30,2026-05-27,19432,"{""median"": 8.8782, ""p20"": 8.527, ""p80"": 9.1688}","{""median"": 0.2982, ""p20"": 0.337, ""p80"": 0.1938}",observed_seller_data|24|2026-04-27|30
observed_seller_data|24|2026-04-27,observed_seller_data,24,2026-04-27,2026-04-20,17722,17328,"{""median"": 8.58, ""p20"": 8.19, ""p80"": 8.975}","{""median"": 8.6, ""p20"": 8.282, ""p80"": 9.1288}",-0.092,-0.02,-0.1538,0.39,0.08742766073871433,0.08742766073871433,6.191047195622433,6.103619534883719,6.103619534883719,2026-04-24,2026-04-17,2026-04-17,14,2026-05-11,18513,"{""median"": 8.7417, ""p20"": 8.4, ""p80"": 9.1688}","{""median"": 0.1617, ""p20"": 0.21, ""p80"": 0.1938}",observed_seller_data|24|2026-04-27|14
observed_seller_data|6|2026-04-28,observed_seller_data,6,2026-04-28,2026-04-21,17767,17368,"{""median"": 7.6788, ""p20"": 7.29, ""p80"": 8.3523}","{""median"": 7.6525, ""p20"": 7.304, ""p80"": 8.2968}",-0.014,0.0263,0.0555,0.3888,-0.08765902173912998,-0.08765902173912998,5.378875434782609,5.466534456521739,5.466534456521739,2026-04-27,2026-04-20,2026-04-20,30,2026-05-28,19499,"{""median"": 8.7509, ""p20"": 8.45, ""p80"": 9.446}","{""median"": 1.0721, ""p20"": 1.16, ""p80"": 1.0937}",observed_seller_data|6|2026-04-28|30
observed_seller_data|6|2026-04-28,observed_seller_data,6,2026-04-28,2026-04-21,17767,17368,"{""median"": 7.6788, ""p20"": 7.29, ""p80"": 8.3523}","{""median"": 7.6525, ""p20"": 7.304, ""p80"": 8.2968}",-0.014,0.0263,0.0555,0.3888,-0.08765902173912998,-0.08765902173912998,5.378875434782609,5.466534456521739,5.466534456521739,2026-04-27,2026-04-20,2026-04-20,14,2026-05-12,18592,"{""median"": 8.13, ""p20"": 7.7, ""p80"": 8.79}","{""median"": 0.4512, ""p20"": 0.41, ""p80"": 0.4377}",observed_seller_data|6|2026-04-28|14
observed_seller_data|12|2026-04-28,observed_seller_data,12,2026-04-28,2026-04-21,17789,17395,"{""median"": 9.3633, ""p20"": 8.92, ""p80"": 9.79}","{""median"": 9.4, ""p20"": 8.9, ""p80"": 9.79}",0.02,-0.0367,0.0,0.4433,0.029397945205480447,0.029397945205480447,6.778488808219178,6.749090863013698,6.749090863013698,2026-04-27,2026-04-20,2026-04-20,30,2026-05-28,19477,"{""median"": 9.8375, ""p20"": 9.4, ""p80"": 10.1418}","{""median"": 0.4742, ""p20"": 0.48, ""p80"": 0.3518}",observed_seller_data|12|2026-04-28|30
observed_seller_data|12|2026-04-28,observed_seller_data,12,2026-04-28,2026-04-21,17789,17395,"{""median"": 9.3633, ""p20"": 8.92, ""p80"": 9.79}","{""median"": 9.4, ""p20"": 8.9, ""p80"": 9.79}",0.02,-0.0367,0.0,0.4433,0.029397945205480447,0.029397945205480447,6.778488808219178,6.749090863013698,6.749090863013698,2026-04-27,2026-04-20,2026-04-20,14,2026-05-12,18565,"{""median"": 9.4833, ""p20"": 9.01, ""p80"": 9.85}","{""median"": 0.12, ""p20"": 0.09, ""p80"": 0.06}",observed_seller_data|12|2026-04-28|14
observed_seller_data|24|2026-04-28,observed_seller_data,24,2026-04-28,2026-04-21,17779,17385,"{""median"": 8.58, ""p20"": 8.19, ""p80"": 8.975}","{""median"": 8.6, ""p20"": 8.282, ""p80"": 9.1288}",-0.092,-0.02,-0.1538,0.39,0.04731401504788035,0.04731401504788035,6.134817701778385,6.087503686730504,6.087503686730504,2026-04-27,2026-04-20,2026-04-20,30,2026-05-28,19489,"{""median"": 8.8969, ""p20"": 8.59, ""p80"": 9.2731}","{""median"": 0.3169, ""p20"": 0.4, ""p80"": 0.2981}",observed_seller_data|24|2026-04-28|30
observed_seller_data|24|2026-04-28,observed_seller_data,24,2026-04-28,2026-04-21,17779,17385,"{""median"": 8.58, ""p20"": 8.19, ""p80"": 8.975}","{""median"": 8.6, ""p20"": 8.282, ""p80"": 9.1288}",-0.092,-0.02,-0.1538,0.39,0.04731401504788035,0.04731401504788035,6.134817701778385,6.087503686730504,6.087503686730504,2026-04-27,2026-04-20,2026-04-20,14,2026-05-12,18570,"{""median"": 8.79, ""p20"": 8.4, ""p80"": 9.1688}","{""median"": 0.21, ""p20"": 0.21, ""p80"": 0.1938}",observed_seller_data|24|2026-04-28|14
observed_seller_data|6|2026-04-29,observed_seller_data,6,2026-04-29,2026-04-22,17824,17425,"{""median"": 7.69, ""p20"": 7.33, ""p80"": 8.2288}","{""median"": 7.6788, ""p20"": 7.304, ""p80"": 8.2968}",0.026,0.0112,-0.068,0.36,-0.0712962771739134,-0.0712962771739134,5.4588748641304345,5.530171141304348,5.530171141304348,2026-04-28,2026-04-21,2026-04-21,30,2026-05-29,19556,"{""median"": 8.7509, ""p20"": 8.45, ""p80"": 9.446}","{""median"": 1.0609, ""p20"": 1.12, ""p80"": 1.2172}",observed_seller_data|6|2026-04-29|30
observed_seller_data|6|2026-04-29,observed_seller_data,6,2026-04-29,2026-04-22,17824,17425,"{""median"": 7.69, ""p20"": 7.33, ""p80"": 8.2288}","{""median"": 7.6788, ""p20"": 7.304, ""p80"": 8.2968}",0.026,0.0112,-0.068,0.36,-0.0712962771739134,-0.0712962771739134,5.4588748641304345,5.530171141304348,5.530171141304348,2026-04-28,2026-04-21,2026-04-21,14,2026-05-13,18649,"{""median"": 8.25, ""p20"": 7.7, ""p80"": 8.79}","{""median"": 0.56, ""p20"": 0.37, ""p80"": 0.5612}",observed_seller_data|6|2026-04-29|14
observed_seller_data|12|2026-04-29,observed_seller_data,12,2026-04-29,2026-04-22,17846,17452,"{""median"": 9.3633, ""p20"": 8.92, ""p80"": 9.79}","{""median"": 9.395, ""p20"": 8.9, ""p80"": 9.79}",0.02,-0.0317,0.0,0.4433,-0.017542493150685345,-0.017542493150685345,6.82226595890411,6.839808452054795,6.839808452054795,2026-04-28,2026-04-21,2026-04-21,30,2026-05-29,19534,"{""median"": 9.8375, ""p20"": 9.4, ""p80"": 10.1418}","{""median"": 0.4742, ""p20"": 0.48, ""p80"": 0.3518}",observed_seller_data|12|2026-04-29|30
observed_seller_data|12|2026-04-29,observed_seller_data,12,2026-04-29,2026-04-22,17846,17452,"{""median"": 9.3633, ""p20"": 8.92, ""p80"": 9.79}","{""median"": 9.395, ""p20"": 8.9, ""p80"": 9.79}",0.02,-0.0317,0.0,0.4433,-0.017542493150685345,-0.017542493150685345,6.82226595890411,6.839808452054795,6.839808452054795,2026-04-28,2026-04-21,2026-04-21,14,2026-05-13,18622,"{""median"": 9.57, ""p20"": 9.1, ""p80"": 9.932}","{""median"": 0.2067, ""p20"": 0.18, ""p80"": 0.142}",observed_seller_data|12|2026-04-29|14
observed_seller_data|24|2026-04-29,observed_seller_data,24,2026-04-29,2026-04-22,17836,17442,"{""median"": 8.58, ""p20"": 8.19, ""p80"": 8.975}","{""median"": 8.6, ""p20"": 8.282, ""p80"": 8.964}",-0.092,-0.02,0.011,0.39,0.017393166894662748,0.017393166894662748,6.171774103967167,6.154380937072505,6.154380937072505,2026-04-28,2026-04-21,2026-04-21,30,2026-05-29,19546,"{""median"": 8.9, ""p20"": 8.59, ""p80"": 9.2992}","{""median"": 0.32, ""p20"": 0.4, ""p80"": 0.3242}",observed_seller_data|24|2026-04-29|30
observed_seller_data|24|2026-04-29,observed_seller_data,24,2026-04-29,2026-04-22,17836,17442,"{""median"": 8.58, ""p20"": 8.19, ""p80"": 8.975}","{""median"": 8.6, ""p20"": 8.282, ""p80"": 8.964}",-0.092,-0.02,0.011,0.39,0.017393166894662748,0.017393166894662748,6.171774103967167,6.154380937072505,6.154380937072505,2026-04-28,2026-04-21,2026-04-21,14,2026-05-13,18627,"{""median"": 8.7659, ""p20"": 8.4, ""p80"": 9.1363}","{""median"": 0.1859, ""p20"": 0.21, ""p80"": 0.1613}",observed_seller_data|24|2026-04-29|14
observed_seller_data|6|2026-04-30,observed_seller_data,6,2026-04-30,2026-04-23,17881,17482,"{""median"": 7.69, ""p20"": 7.33, ""p80"": 8.2288}","{""median"": 7.6788, ""p20"": 7.29, ""p80"": 8.3523}",0.04,0.0112,-0.1235,0.36,0.04027595108695703,0.04027595108695703,5.601869836956521,5.561593885869564,5.561593885869564,2026-04-29,2026-04-22,2026-04-22,30,2026-05-30,19613,"{""median"": 8.7509, ""p20"": 8.45, ""p80"": 9.446}","{""median"": 1.0609, ""p20"": 1.12, ""p80"": 1.2172}",observed_seller_data|6|2026-04-30|30
observed_seller_data|6|2026-04-30,observed_seller_data,6,2026-04-30,2026-04-23,17881,17482,"{""median"": 7.69, ""p20"": 7.33, ""p80"": 8.2288}","{""median"": 7.6788, ""p20"": 7.29, ""p80"": 8.3523}",0.04,0.0112,-0.1235,0.36,0.04027595108695703,0.04027595108695703,5.601869836956521,5.561593885869564,5.561593885869564,2026-04-29,2026-04-22,2026-04-22,14,2026-05-14,18706,"{""median"": 8.6392, ""p20"": 7.7, ""p80"": 9.04}","{""median"": 0.9492, ""p20"": 0.37, ""p80"": 0.8112}",observed_seller_data|6|2026-04-30|14
observed_seller_data|12|2026-04-30,observed_seller_data,12,2026-04-30,2026-04-23,17903,17504,"{""median"": 9.3, ""p20"": 8.92, ""p80"": 9.5843}","{""median"": 9.3633, ""p20"": 8.92, ""p80"": 9.79}",0.0,-0.0633,-0.2057,0.38,0.03923852054794619,0.03923852054794619,6.91197610958904,6.872737589041094,6.872737589041094,2026-04-29,2026-04-22,2026-04-22,30,2026-05-30,19591,"{""median"": 9.8375, ""p20"": 9.4, ""p80"": 10.1418}","{""median"": 0.5375, ""p20"": 0.48, ""p80"": 0.5575}",observed_seller_data|12|2026-04-30|30
