protocol,window,horizon,model,term,n,issue_days,first_issue,last_issue,mae,rmse,bias,direction_accuracy,skill,overlapping_issue_pairs,total_issue_pairs,mae_minus_intercept,relative_mae_minus_intercept,mean_absolute_adjustment,minimum_adjustment,maximum_adjustment
frozen_transfer,14,14,unchanged,12,5,5,2026-08-10,2026-08-14,0.05972000000000044,0.07025285759312612,0.05972000000000044,1,0.0,10,10,-0.317074074074074,-0.8415049383492692,0.317074074074074,-0.317074074074074,-0.317074074074074
frozen_transfer,14,14,unchanged,24,5,5,2026-08-10,2026-08-14,0.009499999999999887,0.010185774393731311,-0.005499999999999261,1,0.0,10,10,-0.3020740740740748,-0.9695096582466571,0.317074074074074,-0.317074074074074,-0.317074074074074
frozen_transfer,14,14,unchanged,6,5,5,2026-08-10,2026-08-14,0.5539999999999999,0.5544907573621042,-0.5539999999999999,0,0.0,10,10,0.31707407407407406,1.338283570423636,0.317074074074074,-0.317074074074074,-0.317074074074074
frozen_transfer,14,14,unchanged,all,15,5,2026-08-10,2026-08-14,0.2077400000000001,0.3227482062950415,-0.1665933333333329,0.6666666666666666,0.0,10,10,-0.10069135802469159,-0.32646277819984404,0.317074074074074,-0.317074074074074,-0.317074074074074
frozen_transfer,14,30,basket,12,5,5,2026-08-10,2026-08-14,0.16790877550613417,0.23592148359940412,0.15667902834303507,1,0.6519015351477437,10,10,0.031311237044596124,0.22922255698928629,0.03519616012151876,-0.01836206021544118,0.06538784284832322
frozen_transfer,14,30,basket,24,5,5,2026-08-10,2026-08-14,0.23742598681113686,0.29502034272436917,0.23742598681113686,1,0.358308143753684,10,10,-0.003761705496555523,-0.015596589778538839,0.015094814892633446,-0.027257690075008667,0.014488730368612757
frozen_transfer,14,30,basket,6,5,5,2026-08-10,2026-08-14,0.570356433028673,0.5765513843618655,-0.570356433028673,1,0.541794054252488,10,10,-0.06321587466363476,-0.09977689033456827,0.06321587466363479,0.0004968837357560707,0.1164194004258744
frozen_transfer,14,30,basket,all,15,5,2026-08-10,2026-08-14,0.32523039844864804,0.3979562152861089,-0.0587504726248337,1,0.5347470839313229,10,10,-0.01188878103853136,-0.03526581031852416,0.03783561655926233,-0.027257690075008667,0.1164194004258744
frozen_transfer,14,30,basket_abstain,12,5,5,2026-08-10,2026-08-14,0.16790877550613417,0.23592148359940412,0.15667902834303507,1,0.6519015351477437,10,10,0.031311237044596124,0.22922255698928629,0.03519616012151876,-0.01836206021544118,0.06538784284832322
frozen_transfer,14,30,basket_abstain,24,5,5,2026-08-10,2026-08-14,0.23742598681113686,0.29502034272436917,0.23742598681113686,1,0.358308143753684,10,10,-0.003761705496555523,-0.015596589778538839,0.015094814892633446,-0.027257690075008667,0.014488730368612757
frozen_transfer,14,30,basket_abstain,6,5,5,2026-08-10,2026-08-14,0.570356433028673,0.5765513843618655,-0.570356433028673,1,0.541794054252488,10,10,-0.06321587466363476,-0.09977689033456827,0.06321587466363479,0.0004968837357560707,0.1164194004258744
frozen_transfer,14,30,basket_abstain,all,15,5,2026-08-10,2026-08-14,0.32523039844864804,0.3979562152861089,-0.0587504726248337,1,0.5347470839313229,10,10,-0.01188878103853136,-0.03526581031852416,0.03783561655926233,-0.027257690075008667,0.1164194004258744
frozen_transfer,14,30,gap,12,5,5,2026-08-10,2026-08-14,0.5140199999999997,0.5373658772196086,-0.5140199999999997,0,-0.0656356248445149,10,10,0.37742246153846165,2.763025350158363,0.6428476923076925,-0.6766876923076924,-0.6212876923076919
frozen_transfer,14,30,gap,24,5,5,2026-08-10,2026-08-14,0.37445999999999985,0.4109492499080634,-0.37445999999999985,0,-0.012054054054053909,10,10,0.13327230769230747,0.5525667848850548,0.6156476923076922,-0.6373876923076917,-0.6006876923076919
frozen_transfer,14,30,gap,6,5,5,2026-08-10,2026-08-14,1.32952,1.3306851333053964,-1.32952,0,-0.06809344773289627,10,10,0.6959476923076923,1.0984503013437843,0.6959476923076923,-0.751587692307692,-0.6593876923076919
frozen_transfer,14,30,gap,all,15,5,2026-08-10,2026-08-14,0.7393333333333332,0.8618515525696212,-0.7393333333333332,0,-0.05764095521477075,10,10,0.4022141538461538,1.193091874683594,0.6514810256410256,-0.751587692307692,-0.6006876923076919
frozen_transfer,14,30,intercept,12,5,5,2026-08-10,2026-08-14,0.13659753846153805,0.2133357183064416,0.12882769230769278,1,0.716814125421805,10,10,0.0,0.0,0.0,0.0,0.0
frozen_transfer,14,30,intercept,24,5,5,2026-08-10,2026-08-14,0.24118769230769238,0.29273111027137216,0.24118769230769238,1,0.34814137214137186,10,10,0.0,0.0,0.0,0.0,0.0
frozen_transfer,14,30,intercept,6,5,5,2026-08-10,2026-08-14,0.6335723076923078,0.6348520736947753,-0.6335723076923078,1,0.4910084613159904,10,10,0.0,0.0,0.0,0.0,0.0
