panel,supplier,term,basis,horizon_days,start_dates_with_target_in_study,exact_pairs,unchanged_endpoints,changed_endpoints,complete_daily_windows,no_observed_change_complete,observed_change_complete,returned_to_start_complete,series_with_pairs,series_with_complete_windows,p_unchanged_endpoints,p_no_observed_change_complete,exact_pair_selection_rate
supplier_median,Kokkolan Energia Oy,12,observed_seller_data,90,69,20,0,20,20,0,20,0,1,1,0.0,0.0,0.2898550724637681
supplier_median,Kokkolan Energia Oy,24,canonical_calculation,7,42,42,31,11,42,31,11,0,1,1,0.7380952380952381,0.7380952380952381,1.0
supplier_median,Kokkolan Energia Oy,24,canonical_calculation,14,35,35,24,11,35,24,11,0,1,1,0.6857142857142857,0.6857142857142857,1.0
supplier_median,Kokkolan Energia Oy,24,canonical_calculation,30,19,19,8,11,19,8,11,0,1,1,0.42105263157894735,0.42105263157894735,1.0
supplier_median,Kokkolan Energia Oy,24,canonical_calculation,45,4,4,0,4,4,0,4,0,1,1,0.0,0.0,1.0
supplier_median,Kokkolan Energia Oy,24,canonical_calculation,60,0,0,0,0,0,0,0,0,0,0,,,
supplier_median,Kokkolan Energia Oy,24,canonical_calculation,90,0,0,0,0,0,0,0,0,0,0,,,
supplier_median,Kokkolan Energia Oy,24,observed_seller_data,7,110,103,70,33,103,70,33,0,1,1,0.6796116504854369,0.6796116504854369,0.9363636363636364
supplier_median,Kokkolan Energia Oy,24,observed_seller_data,14,110,96,42,54,96,42,54,0,1,1,0.4375,0.4375,0.8727272727272727
supplier_median,Kokkolan Energia Oy,24,observed_seller_data,30,110,80,13,67,80,13,67,0,1,1,0.1625,0.1625,0.7272727272727273
supplier_median,Kokkolan Energia Oy,24,observed_seller_data,45,110,65,0,65,65,0,65,0,1,1,0.0,0.0,0.5909090909090909
supplier_median,Kokkolan Energia Oy,24,observed_seller_data,60,99,50,0,50,50,0,50,0,1,1,0.0,0.0,0.5050505050505051
supplier_median,Kokkolan Energia Oy,24,observed_seller_data,90,69,20,0,20,20,0,20,0,1,1,0.0,0.0,0.2898550724637681
supplier_median,Korpelan Energia Oy,12,canonical_calculation,7,41,39,23,16,30,23,7,0,1,1,0.5897435897435898,0.7666666666666667,0.9512195121951219
supplier_median,Korpelan Energia Oy,12,canonical_calculation,14,34,33,15,18,22,15,7,0,1,1,0.45454545454545453,0.6818181818181818,0.9705882352941176
supplier_median,Korpelan Energia Oy,12,canonical_calculation,30,18,17,0,17,6,0,6,0,1,1,0.0,0.0,0.9444444444444444
supplier_median,Korpelan Energia Oy,12,canonical_calculation,45,4,3,0,3,0,0,0,0,1,0,0.0,,0.75
supplier_median,Korpelan Energia Oy,12,canonical_calculation,60,0,0,0,0,0,0,0,0,0,0,,,
supplier_median,Korpelan Energia Oy,12,canonical_calculation,90,0,0,0,0,0,0,0,0,0,0,,,
supplier_median,Korpelan Energia Oy,12,observed_seller_data,7,110,103,78,25,103,77,26,1,1,1,0.7572815533980582,0.7475728155339806,0.9363636363636364
supplier_median,Korpelan Energia Oy,12,observed_seller_data,14,110,96,64,32,96,56,40,8,1,1,0.6666666666666666,0.5833333333333334,0.8727272727272727
supplier_median,Korpelan Energia Oy,12,observed_seller_data,30,110,80,50,30,80,32,48,18,1,1,0.625,0.4,0.7272727272727273
supplier_median,Korpelan Energia Oy,12,observed_seller_data,45,110,65,23,42,65,17,48,6,1,1,0.35384615384615387,0.26153846153846155,0.5909090909090909
supplier_median,Korpelan Energia Oy,12,observed_seller_data,60,99,50,8,42,50,2,48,6,1,1,0.16,0.04,0.5050505050505051
supplier_median,Korpelan Energia Oy,12,observed_seller_data,90,69,20,0,20,20,0,20,0,1,1,0.0,0.0,0.2898550724637681
supplier_median,Korpelan Energia Oy,24,canonical_calculation,7,6,5,2,3,2,2,0,0,1,1,0.4,1.0,0.8333333333333334
supplier_median,Korpelan Energia Oy,24,canonical_calculation,14,0,0,0,0,0,0,0,0,0,0,,,
supplier_median,Korpelan Energia Oy,24,canonical_calculation,30,0,0,0,0,0,0,0,0,0,0,,,
supplier_median,Korpelan Energia Oy,24,canonical_calculation,45,0,0,0,0,0,0,0,0,0,0,,,
supplier_median,Korpelan Energia Oy,24,canonical_calculation,60,0,0,0,0,0,0,0,0,0,0,,,
supplier_median,Korpelan Energia Oy,24,canonical_calculation,90,0,0,0,0,0,0,0,0,0,0,,,
supplier_median,Köyliön-Säkylän Sähkö Oy,12,canonical_calculation,7,42,42,33,9,42,33,9,0,1,1,0.7857142857142857,0.7857142857142857,1.0
supplier_median,Köyliön-Säkylän Sähkö Oy,12,canonical_calculation,14,35,35,21,14,35,21,14,0,1,1,0.6,0.6,1.0
supplier_median,Köyliön-Säkylän Sähkö Oy,12,canonical_calculation,30,19,19,5,14,19,5,14,0,1,1,0.2631578947368421,0.2631578947368421,1.0
supplier_median,Köyliön-Säkylän Sähkö Oy,12,canonical_calculation,45,4,4,0,4,4,0,4,0,1,1,0.0,0.0,1.0
supplier_median,Köyliön-Säkylän Sähkö Oy,12,canonical_calculation,60,0,0,0,0,0,0,0,0,0,0,,,
supplier_median,Köyliön-Säkylän Sähkö Oy,12,canonical_calculation,90,0,0,0,0,0,0,0,0,0,0,,,
supplier_median,Köyliön-Säkylän Sähkö Oy,12,observed_seller_data,7,110,103,88,15,103,88,15,0,1,1,0.8543689320388349,0.8543689320388349,0.9363636363636364
supplier_median,Köyliön-Säkylän Sähkö Oy,12,observed_seller_data,14,110,96,77,19,96,77,19,0,1,1,0.8020833333333334,0.8020833333333334,0.8727272727272727
supplier_median,Köyliön-Säkylän Sähkö Oy,12,observed_seller_data,30,110,80,61,19,80,61,19,0,1,1,0.7625,0.7625,0.7272727272727273
supplier_median,Köyliön-Säkylän Sähkö Oy,12,observed_seller_data,45,110,65,46,19,65,46,19,0,1,1,0.7076923076923077,0.7076923076923077,0.5909090909090909
supplier_median,Köyliön-Säkylän Sähkö Oy,12,observed_seller_data,60,99,50,31,19,50,31,19,0,1,1,0.62,0.62,0.5050505050505051
supplier_median,Köyliön-Säkylän Sähkö Oy,12,observed_seller_data,90,69,20,1,19,20,1,19,0,1,1,0.05,0.05,0.2898550724637681
supplier_median,Köyliön-Säkylän Sähkö Oy,24,canonical_calculation,7,42,42,33,9,42,33,9,0,1,1,0.7857142857142857,0.7857142857142857,1.0
supplier_median,Köyliön-Säkylän Sähkö Oy,24,canonical_calculation,14,35,35,21,14,35,21,14,0,1,1,0.6,0.6,1.0
supplier_median,Köyliön-Säkylän Sähkö Oy,24,canonical_calculation,30,19,19,5,14,19,5,14,0,1,1,0.2631578947368421,0.2631578947368421,1.0
supplier_median,Köyliön-Säkylän Sähkö Oy,24,canonical_calculation,45,4,4,0,4,4,0,4,0,1,1,0.0,0.0,1.0
supplier_median,Köyliön-Säkylän Sähkö Oy,24,canonical_calculation,60,0,0,0,0,0,0,0,0,0,0,,,
supplier_median,Köyliön-Säkylän Sähkö Oy,24,canonical_calculation,90,0,0,0,0,0,0,0,0,0,0,,,
supplier_median,Köyliön-Säkylän Sähkö Oy,24,observed_seller_data,7,110,103,89,14,103,89,14,0,1,1,0.8640776699029126,0.8640776699029126,0.9363636363636364
supplier_median,Köyliön-Säkylän Sähkö Oy,24,observed_seller_data,14,110,96,78,18,96,78,18,0,1,1,0.8125,0.8125,0.8727272727272727
supplier_median,Köyliön-Säkylän Sähkö Oy,24,observed_seller_data,30,110,80,62,18,80,62,18,0,1,1,0.775,0.775,0.7272727272727273
supplier_median,Köyliön-Säkylän Sähkö Oy,24,observed_seller_data,45,110,65,47,18,65,47,18,0,1,1,0.7230769230769231,0.7230769230769231,0.5909090909090909
supplier_median,Köyliön-Säkylän Sähkö Oy,24,observed_seller_data,60,99,50,32,18,50,32,18,0,1,1,0.64,0.64,0.5050505050505051
supplier_median,Köyliön-Säkylän Sähkö Oy,24,observed_seller_data,90,69,20,2,18,20,2,18,0,1,1,0.1,0.1,0.2898550724637681
supplier_median,Lammaisten Energia Oy,6,observed_seller_data,7,27,20,20,0,20,20,0,0,1,1,1.0,1.0,0.7407407407407407
supplier_median,Lammaisten Energia Oy,6,observed_seller_data,14,27,13,13,0,13,13,0,0,1,1,1.0,1.0,0.48148148148148145
supplier_median,Lammaisten Energia Oy,6,observed_seller_data,30,27,0,0,0,0,0,0,0,0,0,,,0.0
supplier_median,Lammaisten Energia Oy,6,observed_seller_data,45,27,0,0,0,0,0,0,0,0,0,,,0.0
supplier_median,Lammaisten Energia Oy,6,observed_seller_data,60,27,0,0,0,0,0,0,0,0,0,,,0.0
supplier_median,Lammaisten Energia Oy,6,observed_seller_data,90,27,0,0,0,0,0,0,0,0,0,,,0.0
supplier_median,Lammaisten Energia Oy,12,canonical_calculation,7,41,41,35,6,37,35,2,0,1,1,0.8536585365853658,0.9459459459459459,1.0
supplier_median,Lammaisten Energia Oy,12,canonical_calculation,14,34,34,28,6,30,28,2,0,1,1,0.8235294117647058,0.9333333333333333,1.0
supplier_median,Lammaisten Energia Oy,12,canonical_calculation,30,18,18,12,6,14,12,2,0,1,1,0.6666666666666666,0.8571428571428571,1.0
supplier_median,Lammaisten Energia Oy,12,canonical_calculation,45,4,4,0,4,0,0,0,0,1,0,0.0,,1.0
supplier_median,Lammaisten Energia Oy,12,canonical_calculation,60,0,0,0,0,0,0,0,0,0,0,,,
supplier_median,Lammaisten Energia Oy,12,canonical_calculation,90,0,0,0,0,0,0,0,0,0,0,,,
supplier_median,Lammaisten Energia Oy,12,observed_seller_data,7,110,103,89,14,103,89,14,0,1,1,0.8640776699029126,0.8640776699029126,0.9363636363636364
supplier_median,Lammaisten Energia Oy,12,observed_seller_data,14,110,96,68,28,96,68,28,0,1,1,0.7083333333333334,0.7083333333333334,0.8727272727272727
supplier_median,Lammaisten Energia Oy,12,observed_seller_data,30,110,80,53,27,80,38,42,15,1,1,0.6625,0.475,0.7272727272727273
supplier_median,Lammaisten Energia Oy,12,observed_seller_data,45,110,65,50,15,65,23,42,27,1,1,0.7692307692307693,0.35384615384615387,0.5909090909090909
supplier_median,Lammaisten Energia Oy,12,observed_seller_data,60,99,50,35,15,50,8,42,27,1,1,0.7,0.16,0.5050505050505051
supplier_median,Lammaisten Energia Oy,12,observed_seller_data,90,69,20,20,0,20,0,20,20,1,1,1.0,0.0,0.2898550724637681
supplier_median,Lammaisten Energia Oy,24,canonical_calculation,7,41,41,35,6,37,35,2,0,1,1,0.8536585365853658,0.9459459459459459,1.0
supplier_median,Lammaisten Energia Oy,24,canonical_calculation,14,34,34,28,6,30,28,2,0,1,1,0.8235294117647058,0.9333333333333333,1.0
supplier_median,Lammaisten Energia Oy,24,canonical_calculation,30,18,18,12,6,14,12,2,0,1,1,0.6666666666666666,0.8571428571428571,1.0
supplier_median,Lammaisten Energia Oy,24,canonical_calculation,45,4,4,0,4,0,0,0,0,1,0,0.0,,1.0
supplier_median,Lammaisten Energia Oy,24,canonical_calculation,60,0,0,0,0,0,0,0,0,0,0,,,
supplier_median,Lammaisten Energia Oy,24,canonical_calculation,90,0,0,0,0,0,0,0,0,0,0,,,
supplier_median,Lammaisten Energia Oy,24,observed_seller_data,7,110,103,96,7,103,96,7,0,1,1,0.9320388349514563,0.9320388349514563,0.9363636363636364
supplier_median,Lammaisten Energia Oy,24,observed_seller_data,14,110,96,82,14,96,82,14,0,1,1,0.8541666666666666,0.8541666666666666,0.8727272727272727
supplier_median,Lammaisten Energia Oy,24,observed_seller_data,30,110,80,50,30,80,50,30,0,1,1,0.625,0.625,0.7272727272727273
supplier_median,Lammaisten Energia Oy,24,observed_seller_data,45,110,65,23,42,65,23,42,0,1,1,0.35384615384615387,0.35384615384615387,0.5909090909090909
supplier_median,Lammaisten Energia Oy,24,observed_seller_data,60,99,50,8,42,50,8,42,0,1,1,0.16,0.16,0.5050505050505051
supplier_median,Lammaisten Energia Oy,24,observed_seller_data,90,69,20,0,20,20,0,20,0,1,1,0.0,0.0,0.2898550724637681
supplier_median,Lumme Energia,6,observed_seller_data,7,86,79,18,61,79,18,61,0,1,1,0.22784810126582278,0.22784810126582278,0.9186046511627907
supplier_median,Lumme Energia,6,observed_seller_data,14,86,72,4,68,72,4,68,0,1,1,0.05555555555555555,0.05555555555555555,0.8372093023255814
supplier_median,Lumme Energia,6,observed_seller_data,30,86,56,0,56,56,0,56,0,1,1,0.0,0.0,0.6511627906976745
supplier_median,Lumme Energia,6,observed_seller_data,45,86,41,0,41,41,0,41,0,1,1,0.0,0.0,0.47674418604651164
supplier_median,Lumme Energia,6,observed_seller_data,60,86,26,0,26,26,0,26,0,1,1,0.0,0.0,0.3023255813953488
supplier_median,Lumme Energia,6,observed_seller_data,90,69,0,0,0,0,0,0,0,0,0,,,0.0
supplier_median,Lumme Energia,12,canonical_calculation,7,22,15,8,7,15,8,7,0,1,1,0.5333333333333333,0.5333333333333333,0.6818181818181818
supplier_median,Lumme Energia,12,canonical_calculation,14,22,8,0,8,8,0,8,0,1,1,0.0,0.0,0.36363636363636365
supplier_median,Lumme Energia,12,canonical_calculation,30,19,0,0,0,0,0,0,0,0,0,,,0.0
supplier_median,Lumme Energia,12,canonical_calculation,45,4,0,0,0,0,0,0,0,0,0,,,0.0
supplier_median,Lumme Energia,12,canonical_calculation,60,0,0,0,0,0,0,0,0,0,0,,,
supplier_median,Lumme Energia,12,canonical_calculation,90,0,0,0,0,0,0,0,0,0,0,,,
supplier_median,Lumme Energia,12,observed_seller_data,7,110,103,32,71,103,32,71,0,1,1,0.3106796116504854,0.3106796116504854,0.9363636363636364
supplier_median,Lumme Energia,12,observed_seller_data,14,110,96,15,81,96,8,88,7,1,1,0.15625,0.08333333333333333,0.8727272727272727
supplier_median,Lumme Energia,12,observed_seller_data,30,110,80,6,74,80,0,80,6,1,1,0.075,0.0,0.7272727272727273
supplier_median,Lumme Energia,12,observed_seller_data,45,110,65,4,61,65,0,65,4,1,1,0.06153846153846154,0.0,0.5909090909090909
supplier_median,Lumme Energia,12,observed_seller_data,60,99,50,0,50,50,0,50,0,1,1,0.0,0.0,0.5050505050505051
supplier_median,Lumme Energia,12,observed_seller_data,90,69,20,0,20,20,0,20,0,1,1,0.0,0.0,0.2898550724637681
supplier_median,Lumme Energia,24,canonical_calculation,7,21,14,0,14,10,0,10,0,1,1,0.0,0.0,0.6666666666666666
supplier_median,Lumme Energia,24,canonical_calculation,14,21,7,0,7,3,0,3,0,1,1,0.0,0.0,0.3333333333333333
supplier_median,Lumme Energia,24,canonical_calculation,30,18,0,0,0,0,0,0,0,0,0,,,0.0
supplier_median,Lumme Energia,24,canonical_calculation,45,4,0,0,0,0,0,0,0,0,0,,,0.0
supplier_median,Lumme Energia,24,canonical_calculation,60,0,0,0,0,0,0,0,0,0,0,,,
supplier_median,Lumme Energia,24,canonical_calculation,90,0,0,0,0,0,0,0,0,0,0,,,
supplier_median,Lumme Energia,24,observed_seller_data,7,110,103,25,78,103,25,78,0,1,1,0.24271844660194175,0.24271844660194175,0.9363636363636364
supplier_median,Lumme Energia,24,observed_seller_data,14,110,96,7,89,96,4,92,3,1,1,0.07291666666666667,0.041666666666666664,0.8727272727272727
supplier_median,Lumme Energia,24,observed_seller_data,30,110,80,22,58,80,0,80,22,1,1,0.275,0.0,0.7272727272727273
supplier_median,Lumme Energia,24,observed_seller_data,45,110,65,3,62,65,0,65,3,1,1,0.046153846153846156,0.0,0.5909090909090909
supplier_median,Lumme Energia,24,observed_seller_data,60,99,50,7,43,50,0,50,7,1,1,0.14,0.0,0.5050505050505051
supplier_median,Lumme Energia,24,observed_seller_data,90,69,20,4,16,20,0,20,4,1,1,0.2,0.0,0.2898550724637681
supplier_median,Nurmijärven Sähkö Oy,12,canonical_calculation,7,42,42,35,7,42,35,7,0,1,1,0.8333333333333334,0.8333333333333334,1.0
supplier_median,Nurmijärven Sähkö Oy,12,canonical_calculation,14,35,35,25,10,35,25,10,0,1,1,0.7142857142857143,0.7142857142857143,1.0
supplier_median,Nurmijärven Sähkö Oy,12,canonical_calculation,30,19,19,9,10,19,9,10,0,1,1,0.47368421052631576,0.47368421052631576,1.0
supplier_median,Nurmijärven Sähkö Oy,12,canonical_calculation,45,4,4,0,4,4,0,4,0,1,1,0.0,0.0,1.0
supplier_median,Nurmijärven Sähkö Oy,12,canonical_calculation,60,0,0,0,0,0,0,0,0,0,0,,,
supplier_median,Nurmijärven Sähkö Oy,12,canonical_calculation,90,0,0,0,0,0,0,0,0,0,0,,,
supplier_median,Nurmijärven Sähkö Oy,12,observed_seller_data,7,110,103,96,7,103,96,7,0,1,1,0.9320388349514563,0.9320388349514563,0.9363636363636364
supplier_median,Nurmijärven Sähkö Oy,12,observed_seller_data,14,110,96,82,14,96,82,14,0,1,1,0.8541666666666666,0.8541666666666666,0.8727272727272727
supplier_median,Nurmijärven Sähkö Oy,12,observed_seller_data,30,110,80,50,30,80,50,30,0,1,1,0.625,0.625,0.7272727272727273
supplier_median,Nurmijärven Sähkö Oy,12,observed_seller_data,45,110,65,20,45,65,20,45,0,1,1,0.3076923076923077,0.3076923076923077,0.5909090909090909
supplier_median,Nurmijärven Sähkö Oy,12,observed_seller_data,60,99,50,0,50,50,0,50,0,1,1,0.0,0.0,0.5050505050505051
supplier_median,Nurmijärven Sähkö Oy,12,observed_seller_data,90,69,20,0,20,20,0,20,0,1,1,0.0,0.0,0.2898550724637681
supplier_median,Nurmijärven Sähkö Oy,24,canonical_calculation,7,42,42,35,7,42,35,7,0,1,1,0.8333333333333334,0.8333333333333334,1.0
supplier_median,Nurmijärven Sähkö Oy,24,canonical_calculation,14,35,35,25,10,35,25,10,0,1,1,0.7142857142857143,0.7142857142857143,1.0
supplier_median,Nurmijärven Sähkö Oy,24,canonical_calculation,30,19,19,9,10,19,9,10,0,1,1,0.47368421052631576,0.47368421052631576,1.0
supplier_median,Nurmijärven Sähkö Oy,24,canonical_calculation,45,4,4,0,4,4,0,4,0,1,1,0.0,0.0,1.0
supplier_median,Nurmijärven Sähkö Oy,24,canonical_calculation,60,0,0,0,0,0,0,0,0,0,0,,,
supplier_median,Nurmijärven Sähkö Oy,24,canonical_calculation,90,0,0,0,0,0,0,0,0,0,0,,,
supplier_median,Nurmijärven Sähkö Oy,24,observed_seller_data,7,110,103,96,7,103,96,7,0,1,1,0.9320388349514563,0.9320388349514563,0.9363636363636364
supplier_median,Nurmijärven Sähkö Oy,24,observed_seller_data,14,110,96,82,14,96,82,14,0,1,1,0.8541666666666666,0.8541666666666666,0.8727272727272727
supplier_median,Nurmijärven Sähkö Oy,24,observed_seller_data,30,110,80,50,30,80,50,30,0,1,1,0.625,0.625,0.7272727272727273
supplier_median,Nurmijärven Sähkö Oy,24,observed_seller_data,45,110,65,20,45,65,20,45,0,1,1,0.3076923076923077,0.3076923076923077,0.5909090909090909
supplier_median,Nurmijärven Sähkö Oy,24,observed_seller_data,60,99,50,0,50,50,0,50,0,1,1,0.0,0.0,0.5050505050505051
supplier_median,Nurmijärven Sähkö Oy,24,observed_seller_data,90,69,20,0,20,20,0,20,0,1,1,0.0,0.0,0.2898550724637681
supplier_median,Omavoima Oy,12,canonical_calculation,7,41,41,26,15,40,26,14,0,1,1,0.6341463414634146,0.65,1.0
supplier_median,Omavoima Oy,12,canonical_calculation,14,34,34,14,20,33,14,19,0,1,1,0.4117647058823529,0.42424242424242425,1.0
supplier_median,Omavoima Oy,12,canonical_calculation,30,18,18,0,18,17,0,17,0,1,1,0.0,0.0,1.0
supplier_median,Omavoima Oy,12,canonical_calculation,45,3,3,0,3,2,0,2,0,1,1,0.0,0.0,1.0
supplier_median,Omavoima Oy,12,canonical_calculation,60,0,0,0,0,0,0,0,0,0,0,,,
supplier_median,Omavoima Oy,12,canonical_calculation,90,0,0,0,0,0,0,0,0,0,0,,,
supplier_median,Omavoima Oy,12,observed_seller_data,7,110,103,90,13,103,90,13,0,1,1,0.8737864077669902,0.8737864077669902,0.9363636363636364
supplier_median,Omavoima Oy,12,observed_seller_data,14,110,96,76,20,96,76,20,0,1,1,0.7916666666666666,0.7916666666666666,0.8727272727272727
supplier_median,Omavoima Oy,12,observed_seller_data,30,110,80,44,36,80,44,36,0,1,1,0.55,0.55,0.7272727272727273
supplier_median,Omavoima Oy,12,observed_seller_data,45,110,65,17,48,65,17,48,0,1,1,0.26153846153846155,0.26153846153846155,0.5909090909090909
supplier_median,Omavoima Oy,12,observed_seller_data,60,99,50,2,48,50,2,48,0,1,1,0.04,0.04,0.5050505050505051
supplier_median,Omavoima Oy,12,observed_seller_data,90,69,20,0,20,20,0,20,0,1,1,0.0,0.0,0.2898550724637681
supplier_median,Omavoima Oy,24,canonical_calculation,7,41,41,33,8,40,33,7,0,1,1,0.8048780487804879,0.825,1.0
supplier_median,Omavoima Oy,24,canonical_calculation,14,34,34,23,11,33,23,10,0,1,1,0.6764705882352942,0.696969696969697,1.0
supplier_median,Omavoima Oy,24,canonical_calculation,30,18,18,7,11,17,7,10,0,1,1,0.3888888888888889,0.4117647058823529,1.0
supplier_median,Omavoima Oy,24,canonical_calculation,45,3,3,0,3,2,0,2,0,1,1,0.0,0.0,1.0
supplier_median,Omavoima Oy,24,canonical_calculation,60,0,0,0,0,0,0,0,0,0,0,,,
supplier_median,Omavoima Oy,24,canonical_calculation,90,0,0,0,0,0,0,0,0,0,0,,,
supplier_median,Omavoima Oy,24,observed_seller_data,7,110,103,90,13,103,90,13,0,1,1,0.8737864077669902,0.8737864077669902,0.9363636363636364
supplier_median,Omavoima Oy,24,observed_seller_data,14,110,96,76,20,96,76,20,0,1,1,0.7916666666666666,0.7916666666666666,0.8727272727272727
supplier_median,Omavoima Oy,24,observed_seller_data,30,110,80,44,36,80,44,36,0,1,1,0.55,0.55,0.7272727272727273
supplier_median,Omavoima Oy,24,observed_seller_data,45,110,65,17,48,65,17,48,0,1,1,0.26153846153846155,0.26153846153846155,0.5909090909090909
supplier_median,Omavoima Oy,24,observed_seller_data,60,99,50,2,48,50,2,48,0,1,1,0.04,0.04,0.5050505050505051
supplier_median,Omavoima Oy,24,observed_seller_data,90,69,20,0,20,20,0,20,0,1,1,0.0,0.0,0.2898550724637681
supplier_median,Oomi Oy,6,observed_seller_data,7,77,70,18,52,70,18,52,0,1,1,0.2571428571428571,0.2571428571428571,0.9090909090909091
supplier_median,Oomi Oy,6,observed_seller_data,14,77,63,4,59,63,4,59,0,1,1,0.06349206349206349,0.06349206349206349,0.8181818181818182
supplier_median,Oomi Oy,6,observed_seller_data,30,77,47,0,47,47,0,47,0,1,1,0.0,0.0,0.6103896103896104
supplier_median,Oomi Oy,6,observed_seller_data,45,77,32,0,32,32,0,32,0,1,1,0.0,0.0,0.4155844155844156
supplier_median,Oomi Oy,6,observed_seller_data,60,77,17,0,17,17,0,17,0,1,1,0.0,0.0,0.22077922077922077
supplier_median,Oomi Oy,6,observed_seller_data,90,60,0,0,0,0,0,0,0,0,0,,,0.0
supplier_median,Oomi Oy,12,canonical_calculation,7,42,42,18,24,42,18,24,0,1,1,0.42857142857142855,0.42857142857142855,1.0
supplier_median,Oomi Oy,12,canonical_calculation,14,35,35,14,21,35,7,28,7,1,1,0.4,0.2,1.0
supplier_median,Oomi Oy,12,canonical_calculation,30,19,19,5,14,19,0,19,5,1,1,0.2631578947368421,0.0,1.0
supplier_median,Oomi Oy,12,canonical_calculation,45,4,4,0,4,4,0,4,0,1,1,0.0,0.0,1.0
supplier_median,Oomi Oy,12,canonical_calculation,60,0,0,0,0,0,0,0,0,0,0,,,
supplier_median,Oomi Oy,12,canonical_calculation,90,0,0,0,0,0,0,0,0,0,0,,,
supplier_median,Oomi Oy,12,observed_seller_data,7,109,102,31,71,100,31,69,0,1,1,0.30392156862745096,0.31,0.9357798165137615
supplier_median,Oomi Oy,12,observed_seller_data,14,109,95,15,80,93,8,85,7,1,1,0.15789473684210525,0.08602150537634409,0.8715596330275229
supplier_median,Oomi Oy,12,observed_seller_data,30,109,79,6,73,77,0,77,6,1,1,0.0759493670886076,0.0,0.7247706422018348
supplier_median,Oomi Oy,12,observed_seller_data,45,109,64,4,60,62,0,62,4,1,1,0.0625,0.0,0.5871559633027523
supplier_median,Oomi Oy,12,observed_seller_data,60,99,49,0,49,47,0,47,0,1,1,0.0,0.0,0.494949494949495
supplier_median,Oomi Oy,12,observed_seller_data,90,69,19,0,19,17,0,17,0,1,1,0.0,0.0,0.2753623188405797
supplier_median,Oomi Oy,24,canonical_calculation,7,41,41,14,27,37,14,23,0,1,1,0.34146341463414637,0.3783783783783784,1.0
supplier_median,Oomi Oy,24,canonical_calculation,14,34,34,7,27,30,7,23,0,1,1,0.20588235294117646,0.23333333333333334,1.0
supplier_median,Oomi Oy,24,canonical_calculation,30,18,18,4,14,14,0,14,0,1,1,0.2222222222222222,0.0,1.0
supplier_median,Oomi Oy,24,canonical_calculation,45,4,4,0,4,0,0,0,0,1,0,0.0,,1.0
supplier_median,Oomi Oy,24,canonical_calculation,60,0,0,0,0,0,0,0,0,0,0,,,
supplier_median,Oomi Oy,24,canonical_calculation,90,0,0,0,0,0,0,0,0,0,0,,,
supplier_median,Oomi Oy,24,observed_seller_data,7,109,102,24,78,100,24,76,0,1,1,0.23529411764705882,0.24,0.9357798165137615
supplier_median,Oomi Oy,24,observed_seller_data,14,109,95,7,88,93,4,89,3,1,1,0.07368421052631578,0.043010752688172046,0.8715596330275229
supplier_median,Oomi Oy,24,observed_seller_data,30,109,79,22,57,77,0,77,22,1,1,0.27848101265822783,0.0,0.7247706422018348
supplier_median,Oomi Oy,24,observed_seller_data,45,109,64,3,61,62,0,62,3,1,1,0.046875,0.0,0.5871559633027523
supplier_median,Oomi Oy,24,observed_seller_data,60,99,49,6,43,47,0,47,6,1,1,0.12244897959183673,0.0,0.494949494949495
supplier_median,Oomi Oy,24,observed_seller_data,90,69,19,3,16,17,0,17,3,1,1,0.15789473684210525,0.0,0.2753623188405797
supplier_median,Paneliankosken Voima Oy,12,canonical_calculation,7,39,38,30,8,30,30,0,0,1,1,0.7894736842105263,1.0,0.9743589743589743
supplier_median,Paneliankosken Voima Oy,12,canonical_calculation,14,32,31,16,15,16,16,0,0,1,1,0.5161290322580645,1.0,0.96875
supplier_median,Paneliankosken Voima Oy,12,canonical_calculation,30,17,17,0,17,0,0,0,0,1,0,0.0,,1.0
supplier_median,Paneliankosken Voima Oy,12,canonical_calculation,45,2,2,0,2,0,0,0,0,1,0,0.0,,1.0
supplier_median,Paneliankosken Voima Oy,12,canonical_calculation,60,0,0,0,0,0,0,0,0,0,0,,,
supplier_median,Paneliankosken Voima Oy,12,canonical_calculation,90,0,0,0,0,0,0,0,0,0,0,,,
supplier_median,Paneliankosken Voima Oy,12,observed_seller_data,7,110,103,83,20,103,83,20,0,1,1,0.8058252427184466,0.8058252427184466,0.9363636363636364
supplier_median,Paneliankosken Voima Oy,12,observed_seller_data,14,110,96,68,28,96,68,28,0,1,1,0.7083333333333334,0.7083333333333334,0.8727272727272727
supplier_median,Paneliankosken Voima Oy,12,observed_seller_data,30,110,80,36,44,80,36,44,0,1,1,0.45,0.45,0.7272727272727273
supplier_median,Paneliankosken Voima Oy,12,observed_seller_data,45,110,65,16,49,65,16,49,0,1,1,0.24615384615384617,0.24615384615384617,0.5909090909090909
supplier_median,Paneliankosken Voima Oy,12,observed_seller_data,60,99,50,1,49,50,1,49,0,1,1,0.02,0.02,0.5050505050505051
supplier_median,Paneliankosken Voima Oy,12,observed_seller_data,90,69,20,0,20,20,0,20,0,1,1,0.0,0.0,0.2898550724637681
supplier_median,Paneliankosken Voima Oy,24,canonical_calculation,7,40,39,30,9,30,30,0,0,1,1,0.7692307692307693,1.0,0.975
supplier_median,Paneliankosken Voima Oy,24,canonical_calculation,14,33,32,16,16,16,16,0,0,1,1,0.5,1.0,0.9696969696969697
