date,segment,kwh,aggregate_delta,role,contract,name,v2_cost,v3_cost,v2_method,v3_method,v2_basis,v3_basis,v3_segment,reason,source,interpretation,historical_episode,historical_interpretation,anchor,donors,provenance,flags
2026-07-24,open_ended,18000,339.3826846774191,v3_central,fu2xdq-vattenfall-oy-kesto,Vattenfall Oy / Kesto,2567.4,2547.881775,hold_current_supplier_price,supplier_adjusted_forward_premium,canonical_outcome,canonical_outcome,open_ended,,282,1764,,,2026-01-20T22:00:00.000000Z,10,"{""analysisObservationId"": null, ""completedAt"": ""2026-07-28T03:43:59.000000Z"", ""interpretationId"": 1764, ""observationIds"": [263], ""retrospective"": true, ""sourceSnapshotId"": 282, ""targetDate"": ""2026-07-23T21:00:00.000000Z""}",historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|supplier_adjusted_tail_uses_comparable_forward_premium|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|calendar_gap_within_observed_price_episode|price_episode_uses_retrospective_exact_source_interpretation|missing_own_reference_using_comparable_premium|lower_confidence_energy_episode_proxy
2026-07-24,open_ended,18000,339.3826846774191,v3_central,v7syfz-iin-energia-oy-yleissahko,Iin Energia Oy / Yleissähkö,1863.84,2550.599194354839,hold_current_supplier_price,supplier_adjusted_forward_premium,canonical_outcome,canonical_outcome,open_ended,,418,1872,,,2026-02-28T22:00:00.000000Z,10,"{""analysisObservationId"": null, ""completedAt"": ""2026-07-28T04:05:12.000000Z"", ""interpretationId"": 1872, ""observationIds"": [688], ""retrospective"": true, ""sourceSnapshotId"": 418, ""targetDate"": ""2026-07-23T21:00:00.000000Z""}",historical_household_statistics_scope_assumed|retrospective_exact_source_interpretation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|supplier_adjusted_tail_uses_comparable_forward_premium|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|price_episode_uses_retrospective_exact_source_interpretation|missing_own_reference_using_comparable_premium|lower_confidence_energy_episode_proxy
2026-07-24,quarterly,5000,-6.600014381720598,v2_central,zcosto-vaasan-sahko-myynti-oy-tuulisahko-yleissahko,Vaasan Sähkö Myynti Oy / Tuulisähkö (yleissähkö),604.1108,604.1107856182794,recurring_forward_curve_shift,recurring_forward_curve_shift,canonical_outcome,canonical_outcome,quarterly,,108,997,,,,1,"{""analysisObservationId"": null, ""completedAt"": ""2026-07-24T13:24:24.000000Z"", ""interpretationId"": 997, ""observationIds"": [785], ""retrospective"": false, ""sourceSnapshotId"": 108, ""targetDate"": ""2026-07-23T21:00:00.000000Z""}",historical_household_statistics_scope_assumed|canonical_interpretation_rejected_by_exact_target_validation|historical_temporal_source_validation_unavailable|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|reset_tail_shifted_on_forward_curve|forward_month_from_quarter_contract
2026-07-24,quarterly,5000,-6.600014381720598,v3_central,dkeces-vaasan-sahko-myynti-oy-perussahko-yosahko,Vaasan Sähkö Myynti Oy / Perussähkö (yösähkö),597.5108,597.5107856182794,recurring_forward_curve_shift,recurring_forward_curve_shift,canonical_outcome,canonical_outcome,quarterly,,365,1118,,,,0,"{""analysisObservationId"": null, ""completedAt"": ""2026-07-24T14:27:26.000000Z"", ""interpretationId"": 1118, ""observationIds"": [188], ""retrospective"": false, ""sourceSnapshotId"": 365, ""targetDate"": ""2026-07-23T21:00:00.000000Z""}",historical_household_statistics_scope_assumed|canonical_interpretation_rejected_by_exact_target_validation|historical_temporal_source_validation_unavailable|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993836|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8706|reset_tail_shifted_on_forward_curve|unknown_periods_use_latest_applicable_price_or_disclosed_normal|forward_month_from_quarter_contract
2026-08-06,open_ended,5000,119.371218077957,v2_central,ccs6hf-keuruun-sahko-oy-yleissahko,Keuruun Sähkö Oy / Yleissähkö,636.7,743.0030997983871,hold_current_supplier_price,supplier_adjusted_forward_premium,canonical_outcome,canonical_outcome,open_ended,,17,1567,,,2026-01-20T22:00:00.000000Z,10,"{""analysisObservationId"": null, ""completedAt"": ""2026-07-28T03:03:17.000000Z"", ""interpretationId"": 1567, ""observationIds"": [162], ""retrospective"": false, ""sourceSnapshotId"": 17, ""targetDate"": ""2026-08-05T21:00:00.000000Z""}",historical_household_statistics_scope_assumed|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993721|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8705|supplier_adjusted_tail_uses_comparable_forward_premium|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|calendar_gap_within_observed_price_episode|price_episode_uses_retrospective_exact_source_interpretation|missing_own_reference_using_comparable_premium|lower_confidence_energy_episode_proxy
2026-08-06,open_ended,5000,119.371218077957,v2_central,gywy8t-aanekosken-energia-oy-aikasahko,Äänekosken Energia Oy / Aikasähkö,640.65,779.3999648185485,hold_current_supplier_price,supplier_adjusted_forward_premium,canonical_outcome,canonical_outcome,open_ended,,187,1700,,,2026-01-20T22:00:00.000000Z,4,"{""analysisObservationId"": null, ""completedAt"": ""2026-07-28T03:30:49.000000Z"", ""interpretationId"": 1700, ""observationIds"": [297], ""retrospective"": false, ""sourceSnapshotId"": 187, ""targetDate"": ""2026-08-05T21:00:00.000000Z""}",historical_household_statistics_scope_assumed|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993721|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8705|supplier_adjusted_tail_uses_comparable_forward_premium|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|calendar_gap_within_observed_price_episode|price_episode_uses_retrospective_exact_source_interpretation|missing_own_reference_using_comparable_premium|lower_confidence_energy_episode_proxy
2026-08-06,open_ended,5000,119.371218077957,v3_central,2wzfba-oomi-oy-oomi-vakaa,Oomi Oy / Oomi Vakaa,754.52,758.046218077957,hold_current_supplier_price,supplier_adjusted_forward_premium,canonical_outcome,canonical_outcome,open_ended,,352,1812,,,2026-02-27T22:00:00.000000Z,10,"{""analysisObservationId"": null, ""completedAt"": ""2026-07-28T03:53:03.000000Z"", ""interpretationId"": 1812, ""observationIds"": [23], ""retrospective"": false, ""sourceSnapshotId"": 352, ""targetDate"": ""2026-08-05T21:00:00.000000Z""}",historical_household_statistics_scope_assumed|canonical_interpretation_rejected_by_exact_target_validation|historical_temporal_source_validation_unavailable|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993721|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8705|supplier_adjusted_tail_uses_comparable_forward_premium|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|price_episode_uses_retrospective_exact_source_interpretation|missing_own_reference_using_comparable_premium|lower_confidence_energy_episode_proxy
2026-08-11,open_ended,18000,472.47237096774097,v2_central,gywy8t-aanekosken-energia-oy-aikasahko,Äänekosken Energia Oy / Aikasähkö,2190.9,2701.4059325201606,hold_current_supplier_price,supplier_adjusted_forward_premium,canonical_outcome,canonical_outcome,open_ended,,187,1700,,,2026-01-20T22:00:00.000000Z,4,"{""analysisObservationId"": null, ""completedAt"": ""2026-07-28T03:30:49.000000Z"", ""interpretationId"": 1700, ""observationIds"": [297], ""retrospective"": false, ""sourceSnapshotId"": 187, ""targetDate"": ""2026-08-10T21:00:00.000000Z""}",historical_household_statistics_scope_assumed|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993950|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8707|supplier_adjusted_tail_uses_comparable_forward_premium|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|calendar_gap_within_observed_price_episode|price_episode_uses_retrospective_exact_source_interpretation|missing_own_reference_using_comparable_premium|lower_confidence_energy_episode_proxy
2026-08-11,open_ended,18000,472.47237096774097,v2_central,ppwyv2-lammaisten-energia-oy-toimitusvelvollinen-kausisahko,Lammaisten Energia Oy / Toimitusvelvollinen Kausisähkö,2352.45,3456.009757258065,hold_current_supplier_price,supplier_adjusted_forward_curve_shift,canonical_outcome,canonical_outcome,open_ended,,1152,2515,,,2026-07-23T21:00:00.000000Z,1,"{""analysisObservationId"": null, ""completedAt"": ""2026-08-11T03:04:20.000000Z"", ""interpretationId"": 2515, ""observationIds"": [1152], ""retrospective"": false, ""sourceSnapshotId"": 1152, ""targetDate"": ""2026-08-10T21:00:00.000000Z""}",historical_household_statistics_scope_assumed|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993950|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8707|supplier_adjusted_tail_shifted_on_forward_curve|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|prior_energy_evidence_changed_unknown_or_conflicting|forward_month_from_quarter_contract
2026-08-11,open_ended,18000,472.47237096774097,v3_central,fu2xdq-vattenfall-oy-kesto,Vattenfall Oy / Kesto,2567.4,2744.147370967741,hold_current_supplier_price,supplier_adjusted_forward_premium,canonical_outcome,canonical_outcome,open_ended,,282,1764,,,2026-01-20T22:00:00.000000Z,11,"{""analysisObservationId"": null, ""completedAt"": ""2026-07-28T03:43:59.000000Z"", ""interpretationId"": 1764, ""observationIds"": [263], ""retrospective"": false, ""sourceSnapshotId"": 282, ""targetDate"": ""2026-08-10T21:00:00.000000Z""}",historical_household_statistics_scope_assumed|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993950|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8707|supplier_adjusted_tail_uses_comparable_forward_premium|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|calendar_gap_within_observed_price_episode|price_episode_uses_retrospective_exact_source_interpretation|missing_own_reference_using_comparable_premium|lower_confidence_energy_episode_proxy
2026-09-10,open_ended,5000,123.36602916666675,v2_central,zqskv0-vaasan-sahko-myynti-oy-kuukausipaketti-l,Vaasan Sähkö Myynti Oy / Kuukausipaketti L,720.8,720.8000000000001,none,none,canonical_outcome,canonical_outcome,open_ended,,152,1677,,,,0,"{""analysisObservationId"": null, ""completedAt"": ""2026-07-28T03:26:23.000000Z"", ""interpretationId"": 1677, ""observationIds"": [807], ""retrospective"": false, ""sourceSnapshotId"": 152, ""targetDate"": ""2026-09-09T21:00:00.000000Z""}",historical_household_statistics_scope_assumed|canonical_interpretation_rejected_by_exact_target_validation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993950|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8707
2026-09-10,open_ended,5000,123.36602916666675,v3_central,bcztkj-iin-energia-oy-yleissahko,Iin Energia Oy / Yleissähkö,570.34,842.1489458333332,hold_current_supplier_price,supplier_adjusted_forward_curve_shift,canonical_outcome,canonical_outcome,open_ended,,1089,2452,,,2026-08-07T21:00:00.000000Z,1,"{""analysisObservationId"": null, ""completedAt"": ""2026-08-08T03:10:09.000000Z"", ""interpretationId"": 2452, ""observationIds"": [1089], ""retrospective"": false, ""sourceSnapshotId"": 1089, ""targetDate"": ""2026-09-09T21:00:00.000000Z""}",historical_household_statistics_scope_assumed|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993950|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8707|supplier_adjusted_tail_shifted_on_forward_curve|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|forward_month_from_quarter_contract
2026-09-10,open_ended,5000,123.36602916666675,v3_central,qftxhb-oomi-oy-toimitusvelvollinen-sahko,Oomi Oy / Toimitusvelvollinen Sähkö,854.52,846.1831125000001,hold_current_supplier_price,supplier_adjusted_forward_premium,canonical_outcome,canonical_outcome,open_ended,,256,1748,,,2026-01-20T22:00:00.000000Z,11,"{""analysisObservationId"": null, ""completedAt"": ""2026-07-28T03:40:42.000000Z"", ""interpretationId"": 1748, ""observationIds"": [569], ""retrospective"": false, ""sourceSnapshotId"": 256, ""targetDate"": ""2026-09-09T21:00:00.000000Z""}",historical_household_statistics_scope_assumed|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_hours|spot_assumptions_partial_above_threshold|spot_assumptions_raw_hourly_reconstruction|spot_assumptions_coverage_ratio_0.993950|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8707|supplier_adjusted_tail_uses_comparable_forward_premium|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|calendar_gap_within_observed_price_episode|price_episode_uses_retrospective_exact_source_interpretation|missing_own_reference_using_comparable_premium|lower_confidence_energy_episode_proxy
2026-09-12,hybrid,5000,0.0,v2_central|v3_central,2zrcab-imatran-seudun-sahko-oy-voima-joustava-24-kk,Imatran Seudun Sähkö Oy / Voima Joustava 24 kk,588.3,588.3,hybrid_base_only,hybrid_base_only,canonical_outcome,canonical_outcome,hybrid,,2250,3613,,,,0,"{""analysisObservationId"": null, ""completedAt"": ""2026-09-10T03:09:59.000000Z"", ""interpretationId"": 3613, ""observationIds"": [2250], ""retrospective"": false, ""sourceSnapshotId"": 2250, ""targetDate"": ""2026-09-11T21:00:00.000000Z""}",historical_household_statistics_scope_assumed|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_averages|spot_assumptions_partial_above_threshold|spot_assumptions_coverage_ratio_0.994292|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8710|excludes_consumption_effect
2026-09-12,hybrid,5000,0.0,v2_central|v3_central,2dj0ji-lammaisten-energia-oy-iisi-kulutusjousto-yleissahko-24-kk,Lammaisten Energia Oy / IISI-KULUTUSJOUSTO YLEISSÄHKÖ 24 kk,598.1,598.1000000000001,hybrid_base_only,hybrid_base_only,canonical_outcome,canonical_outcome,hybrid,,2330,3693,,,,0,"{""analysisObservationId"": null, ""completedAt"": ""2026-09-12T03:01:52.000000Z"", ""interpretationId"": 3693, ""observationIds"": [2330], ""retrospective"": false, ""sourceSnapshotId"": 2330, ""targetDate"": ""2026-09-11T21:00:00.000000Z""}",historical_household_statistics_scope_assumed|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_averages|spot_assumptions_partial_above_threshold|spot_assumptions_coverage_ratio_0.994292|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8710|excludes_consumption_effect
2026-09-12,open_ended,5000,191.8207881944445,v2_central|v3_central,qftxhb-oomi-oy-toimitusvelvollinen-sahko,Oomi Oy / Toimitusvelvollinen Sähkö,648.9529,841.964382638889,supplier_adjusted_spot_seasonal_index,supplier_adjusted_forward_premium,canonical_outcome,canonical_outcome,open_ended,,256,1748,,,2026-01-20T22:00:00.000000Z,11,"{""analysisObservationId"": null, ""completedAt"": ""2026-07-28T03:40:42.000000Z"", ""interpretationId"": 1748, ""observationIds"": [569], ""retrospective"": false, ""sourceSnapshotId"": 256, ""targetDate"": ""2026-09-11T21:00:00.000000Z""}",historical_household_statistics_scope_assumed|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_averages|spot_assumptions_partial_above_threshold|spot_assumptions_coverage_ratio_0.994292|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8710|supplier_adjusted_tail_uses_comparable_forward_premium|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|calendar_gap_within_observed_price_episode|price_episode_uses_retrospective_exact_source_interpretation|missing_own_reference_using_comparable_premium|lower_confidence_energy_episode_proxy
2026-09-12,open_ended,5000,191.8207881944445,v3_central,bcztkj-iin-energia-oy-yleissahko,Iin Energia Oy / Yleissähkö,839.583,839.5829937499999,supplier_adjusted_forward_curve_shift,supplier_adjusted_forward_curve_shift,canonical_outcome,canonical_outcome,open_ended,,1089,2452,,,2026-08-07T21:00:00.000000Z,1,"{""analysisObservationId"": null, ""completedAt"": ""2026-08-08T03:10:09.000000Z"", ""interpretationId"": 2452, ""observationIds"": [1089], ""retrospective"": false, ""sourceSnapshotId"": 1089, ""targetDate"": ""2026-09-11T21:00:00.000000Z""}",historical_household_statistics_scope_assumed|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_averages|spot_assumptions_partial_above_threshold|spot_assumptions_coverage_ratio_0.994292|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8710|supplier_adjusted_tail_shifted_on_forward_curve|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|forward_month_from_quarter_contract
2026-09-12,open_ended,18000,720.42878875,v2_central,qftxhb-oomi-oy-toimitusvelvollinen-sahko,Oomi Oy / Toimitusvelvollinen Sähkö,2181.4786,2876.3197775000003,supplier_adjusted_spot_seasonal_index,supplier_adjusted_forward_premium,canonical_outcome,canonical_outcome,open_ended,,256,1748,,,2026-01-20T22:00:00.000000Z,11,"{""analysisObservationId"": null, ""completedAt"": ""2026-07-28T03:40:42.000000Z"", ""interpretationId"": 1748, ""observationIds"": [569], ""retrospective"": false, ""sourceSnapshotId"": 256, ""targetDate"": ""2026-09-11T21:00:00.000000Z""}",historical_household_statistics_scope_assumed|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_averages|spot_assumptions_partial_above_threshold|spot_assumptions_coverage_ratio_0.994292|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8710|supplier_adjusted_tail_uses_comparable_forward_premium|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|calendar_gap_within_observed_price_episode|price_episode_uses_retrospective_exact_source_interpretation|missing_own_reference_using_comparable_premium|lower_confidence_energy_episode_proxy
2026-09-12,open_ended,18000,720.42878875,v3_central,wsnmgc-nurmijarven-sahko-oy-yleissahko,Nurmijärven Sähkö Oy / Yleissähkö,2735.7053,2893.8147775,supplier_adjusted_spot_seasonal_index,supplier_adjusted_forward_premium,canonical_outcome,canonical_outcome,open_ended,,12,1562,,,2026-01-20T22:00:00.000000Z,11,"{""analysisObservationId"": null, ""completedAt"": ""2026-07-28T03:02:38.000000Z"", ""interpretationId"": 1562, ""observationIds"": [724], ""retrospective"": false, ""sourceSnapshotId"": 12, ""targetDate"": ""2026-09-11T21:00:00.000000Z""}",historical_household_statistics_scope_assumed|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_averages|spot_assumptions_partial_above_threshold|spot_assumptions_coverage_ratio_0.994292|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8710|supplier_adjusted_tail_uses_comparable_forward_premium|supplier_adjusted_monthly_fee_held_flat|price_episode_observed_proxy|price_episode_left_censored|historical_exact_contract_only|price_episode_uses_dedicated_historical_interpretation|calendar_gap_within_observed_price_episode|price_episode_uses_retrospective_exact_source_interpretation|missing_own_reference_using_comparable_premium|lower_confidence_energy_episode_proxy
2026-09-12,open_ended,18000,720.42878875,v3_central,bl8nmw-vaasan-sahko-myynti-oy-kuukausipaketti-m,Vaasan Sähkö Myynti Oy / Kuukausipaketti M,2910,2910,none,none,canonical_outcome,canonical_outcome,open_ended,,155,1679,,,,0,"{""analysisObservationId"": null, ""completedAt"": ""2026-07-28T03:26:42.000000Z"", ""interpretationId"": 1679, ""observationIds"": [151], ""retrospective"": false, ""sourceSnapshotId"": 155, ""targetDate"": ""2026-09-11T21:00:00.000000Z""}",historical_household_statistics_scope_assumed|canonical_interpretation_rejected_by_exact_target_validation|exact_source_legacy_null_observation_binding|spot_assumptions_source_spot_price_averages|spot_assumptions_partial_above_threshold|spot_assumptions_coverage_ratio_0.994292|spot_assumptions_expected_hours_8760|spot_assumptions_actual_hours_8710
