cohort,model,id,fit_id,term,issue,target,basis,current,actual,prediction_price,prediction_delta,delta_source,actual_delta,saved_direction,actual_class
matched48,v2,2026-08-05|24|median,,24,2026-08-05,2026-09-04,canonical_calculation,9.99,10.0392,9.9091,-0.0809,stored_expected_change,0.0492,slightly_falling,flat
matched48,v2,2026-08-05|6|median,,6,2026-08-05,2026-09-04,canonical_calculation,12.64,14.0342,12.8104,0.1704,stored_expected_change,1.3942,rising,up
matched48,v2,2026-08-06|12|median,,12,2026-08-06,2026-09-05,canonical_calculation,11.16,11.3284,10.9444,-0.2156,stored_expected_change,0.1684,falling,up
matched48,v2,2026-08-06|24|median,,24,2026-08-06,2026-09-05,canonical_calculation,10.0163,10.0325,9.8950,-0.1213,stored_expected_change,0.0162,slightly_falling,flat
matched48,v2,2026-08-06|6|median,,6,2026-08-06,2026-09-05,canonical_calculation,12.64,14.0342,12.7267,0.0867,stored_expected_change,1.3942,slightly_rising,up
matched48,v2,2026-08-07|12|median,,12,2026-08-07,2026-09-06,canonical_calculation,11.33,11.3284,11.0602,-0.2698,stored_expected_change,-0.0016,falling,flat
matched48,v2,2026-08-07|24|median,,24,2026-08-07,2026-09-06,canonical_calculation,10,10.0325,9.8892,-0.1108,stored_expected_change,0.0325,slightly_falling,flat
matched48,v2,2026-08-07|6|median,,6,2026-08-07,2026-09-06,canonical_calculation,12.64,14.0342,12.7263,0.0863,stored_expected_change,1.3942,slightly_rising,up
matched48,v2,2026-08-08|12|median,,12,2026-08-08,2026-09-07,canonical_calculation,11.33,11.3284,11.0562,-0.2738,stored_expected_change,-0.0016,falling,flat
matched48,v2,2026-08-08|24|median,,24,2026-08-08,2026-09-07,canonical_calculation,10,10.0392,9.8876,-0.1124,stored_expected_change,0.0392,slightly_falling,flat
matched48,v2,2026-08-08|6|median,,6,2026-08-08,2026-09-07,canonical_calculation,13.195,14.0342,13.0908,-0.1042,stored_expected_change,0.8392,slightly_falling,up
matched48,v2,2026-08-09|12|median,,12,2026-08-09,2026-09-08,canonical_calculation,11.33,11.4,11.0562,-0.2738,stored_expected_change,0.0700,falling,flat
matched48,v2,2026-08-09|24|median,,24,2026-08-09,2026-09-08,canonical_calculation,10,10.1219,9.8876,-0.1124,stored_expected_change,0.1219,slightly_falling,flat
matched48,v2,2026-08-09|6|median,,6,2026-08-09,2026-09-08,canonical_calculation,13.195,14.465,13.0908,-0.1042,stored_expected_change,1.2700,slightly_falling,up
matched48,v2,2026-08-10|12|median,,12,2026-08-10,2026-09-09,canonical_calculation,11.33,11.49,11.0562,-0.2738,stored_expected_change,0.1600,falling,up
matched48,v2,2026-08-10|24|median,,24,2026-08-10,2026-09-09,canonical_calculation,10,10.18,9.8876,-0.1124,stored_expected_change,0.1800,slightly_falling,up
matched48,v2,2026-08-10|6|median,,6,2026-08-10,2026-09-09,canonical_calculation,13.195,14.465,13.0908,-0.1042,stored_expected_change,1.2700,slightly_falling,up
matched48,v2,2026-08-11|12|median,,12,2026-08-11,2026-09-10,canonical_calculation,11.32,11.85,11.0847,-0.2353,stored_expected_change,0.5300,falling,up
matched48,v2,2026-08-11|24|median,,24,2026-08-11,2026-09-10,canonical_calculation,10,10.2,9.9099,-0.0901,stored_expected_change,0.2000,slightly_falling,up
matched48,v2,2026-08-11|6|median,,6,2026-08-11,2026-09-10,canonical_calculation,13.25,14.43,13.1794,-0.0706,stored_expected_change,1.1800,slightly_falling,up
matched48,v2,2026-08-12|12|median,,12,2026-08-12,2026-09-11,canonical_calculation,11.32,11.8,11.0715,-0.2485,stored_expected_change,0.4800,falling,up
matched48,v2,2026-08-12|24|median,,24,2026-08-12,2026-09-11,canonical_calculation,10,10.35,9.9034,-0.0966,stored_expected_change,0.3500,slightly_falling,up
matched48,v2,2026-08-12|6|median,,6,2026-08-12,2026-09-11,canonical_calculation,13.25,14.465,13.1573,-0.0927,stored_expected_change,1.2150,slightly_falling,up
matched48,v2,2026-08-13|12|median,,12,2026-08-13,2026-09-12,canonical_calculation,11.32,11.9409,11.0773,-0.2427,stored_expected_change,0.6209,falling,up
matched48,v2,2026-08-13|24|median,,24,2026-08-13,2026-09-12,canonical_calculation,10,10.56,9.9101,-0.0899,stored_expected_change,0.5600,slightly_falling,up
matched48,v2,2026-08-13|6|median,,6,2026-08-13,2026-09-12,canonical_calculation,13.25,14.5294,13.1660,-0.0840,stored_expected_change,1.2794,slightly_falling,up
matched48,v2,2026-08-14|12|median,,12,2026-08-14,2026-09-13,canonical_calculation,11.32,11.9409,11.0338,-0.2862,stored_expected_change,0.6209,falling,up
matched48,v2,2026-08-14|24|median,,24,2026-08-14,2026-09-13,canonical_calculation,10,10.56,9.8781,-0.1219,stored_expected_change,0.5600,slightly_falling,up
matched48,v2,2026-08-14|6|median,,6,2026-08-14,2026-09-13,canonical_calculation,13.25,14.5294,13.1145,-0.1355,stored_expected_change,1.2794,slightly_falling,up
matched48,v3,2026-07-27|12|median,,12,2026-07-27,2026-08-26,canonical_calculation,10.48,11.29,10.5009,0.0209,replay_expected_change,0.8100,slightly_rising,up
matched48,v3,2026-07-27|24|median,,24,2026-07-27,2026-08-26,canonical_calculation,9.64,10.0125,9.6252,-0.0148,replay_expected_change,0.3725,slightly_falling,up
matched48,v3,2026-07-27|6|median,,6,2026-07-27,2026-08-26,canonical_calculation,11.6488,13.795,11.6845,0.0357,replay_expected_change,2.1462,slightly_rising,up
matched48,v3,2026-07-28|12|median,,12,2026-07-28,2026-08-27,canonical_calculation,10.5225,11.2888,10.467,-0.0555,replay_expected_change,0.7663,slightly_falling,up
matched48,v3,2026-07-28|24|median,,24,2026-07-28,2026-08-27,canonical_calculation,9.7638,10.0125,9.6798,-0.084,replay_expected_change,0.2487,slightly_falling,up
matched48,v3,2026-07-28|6|median,,6,2026-07-28,2026-08-27,canonical_calculation,11.8096,13.795,11.7135,-0.0961,replay_expected_change,1.9854,slightly_falling,up
matched48,v3,2026-07-29|12|median,,12,2026-07-29,2026-08-28,canonical_calculation,10.6,11.2,10.5119,-0.0881,replay_expected_change,0.6000,slightly_falling,up
matched48,v3,2026-07-29|24|median,,24,2026-07-29,2026-08-28,canonical_calculation,9.88,10.0125,9.763,-0.117,replay_expected_change,0.1325,slightly_falling,flat
matched48,v3,2026-07-29|6|median,,6,2026-07-29,2026-08-28,canonical_calculation,11.885,13.785,11.7677,-0.1173,replay_expected_change,1.9000,slightly_falling,up
matched48,v3,2026-07-30|12|median,,12,2026-07-30,2026-08-29,canonical_calculation,10.66,11.2,10.663,0.003,replay_expected_change,0.5400,slightly_rising,up
matched48,v3,2026-07-30|24|median,,24,2026-07-30,2026-08-29,canonical_calculation,9.8694,10.0125,9.829,-0.0404,replay_expected_change,0.1431,slightly_falling,flat
matched48,v3,2026-07-30|6|median,,6,2026-07-30,2026-08-29,canonical_calculation,11.975,13.85,11.9736,-0.0014,replay_expected_change,1.8750,slightly_falling,up
matched48,v3,2026-07-31|12|median,,12,2026-07-31,2026-08-30,canonical_calculation,10.8038,11.2,10.7524,-0.0514,replay_expected_change,0.3962,slightly_falling,up
matched48,v3,2026-07-31|24|median,,24,2026-07-31,2026-08-30,canonical_calculation,9.88,10.0125,9.8441,-0.0359,replay_expected_change,0.1325,slightly_falling,flat
matched48,v3,2026-07-31|6|median,,6,2026-07-31,2026-08-30,canonical_calculation,12.0625,13.85,12.0248,-0.0377,replay_expected_change,1.7875,slightly_falling,up
matched48,v3,2026-08-01|12|median,,12,2026-08-01,2026-08-31,canonical_calculation,10.8667,11.2,10.852,-0.0147,replay_expected_change,0.3333,slightly_falling,up
matched48,v3,2026-08-01|24|median,,24,2026-08-01,2026-08-31,canonical_calculation,9.8694,10.0125,9.9046,0.0352,replay_expected_change,0.1431,slightly_rising,flat
matched48,v3,2026-08-01|6|median,,6,2026-08-01,2026-08-31,canonical_calculation,12.1646,13.85,12.5662,0.4016,replay_expected_change,1.6854,rising,up
matched48,v3,2026-08-05|12|median,,12,2026-08-05,2026-09-04,canonical_calculation,10.99,11.3284,10.9614,-0.0286,replay_expected_change,0.3384,slightly_falling,up
matched48,v3,2026-08-05|24|median,,24,2026-08-05,2026-09-04,canonical_calculation,9.99,10.0392,9.9629,-0.0271,replay_expected_change,0.0492,slightly_falling,flat
matched48,v3,2026-08-05|6|median,,6,2026-08-05,2026-09-04,canonical_calculation,12.64,14.0342,12.6123,-0.0277,replay_expected_change,1.3942,slightly_falling,up
matched48,v3,2026-08-06|12|median,,12,2026-08-06,2026-09-05,canonical_calculation,11.16,11.3284,11.0325,-0.1275,replay_expected_change,0.1684,slightly_falling,up
matched48,v3,2026-08-06|24|median,,24,2026-08-06,2026-09-05,canonical_calculation,10.0163,10.0325,9.9555,-0.0608,replay_expected_change,0.0162,slightly_falling,flat
matched48,v3,2026-08-06|6|median,,6,2026-08-06,2026-09-05,canonical_calculation,12.64,14.0342,12.5355,-0.1045,replay_expected_change,1.3942,slightly_falling,up
matched48,v3,2026-08-07|12|median,,12,2026-08-07,2026-09-06,canonical_calculation,11.33,11.3284,11.1802,-0.1498,replay_expected_change,-0.0016,slightly_falling,flat
matched48,v3,2026-08-07|24|median,,24,2026-08-07,2026-09-06,canonical_calculation,10,10.0325,9.965,-0.035,replay_expected_change,0.0325,slightly_falling,flat
matched48,v3,2026-08-07|6|median,,6,2026-08-07,2026-09-06,canonical_calculation,12.64,14.0342,12.5613,-0.0787,replay_expected_change,1.3942,slightly_falling,up
matched48,v3,2026-08-08|12|median,,12,2026-08-08,2026-09-07,canonical_calculation,11.33,11.3284,11.2136,-0.1164,replay_expected_change,-0.0016,slightly_falling,flat
matched48,v3,2026-08-08|24|median,,24,2026-08-08,2026-09-07,canonical_calculation,10,10.0392,9.9722,-0.0278,replay_expected_change,0.0392,slightly_falling,flat
matched48,v3,2026-08-08|6|median,,6,2026-08-08,2026-09-07,canonical_calculation,13.195,14.0342,12.9454,-0.2496,replay_expected_change,0.8392,falling,up
matched48,v3,2026-08-09|12|median,,12,2026-08-09,2026-09-08,canonical_calculation,11.33,11.4,11.2427,-0.0873,replay_expected_change,0.0700,slightly_falling,flat
matched48,v3,2026-08-09|24|median,,24,2026-08-09,2026-09-08,canonical_calculation,10,10.1219,9.9791,-0.0209,replay_expected_change,0.1219,slightly_falling,flat
matched48,v3,2026-08-09|6|median,,6,2026-08-09,2026-09-08,canonical_calculation,13.195,14.465,13.0078,-0.1872,replay_expected_change,1.2700,falling,up
matched48,v3,2026-08-10|12|median,,12,2026-08-10,2026-09-09,canonical_calculation,11.33,11.49,11.2645,-0.0655,replay_expected_change,0.1600,slightly_falling,up
matched48,v3,2026-08-10|24|median,,24,2026-08-10,2026-09-09,canonical_calculation,10,10.18,9.9843,-0.0157,replay_expected_change,0.1800,slightly_falling,up
matched48,v3,2026-08-10|6|median,,6,2026-08-10,2026-09-09,canonical_calculation,13.195,14.465,13.0546,-0.1404,replay_expected_change,1.2700,slightly_falling,up
matched48,v3,2026-08-11|12|median,,12,2026-08-11,2026-09-10,canonical_calculation,11.32,11.85,11.3094,-0.0106,replay_expected_change,0.5300,slightly_falling,up
matched48,v3,2026-08-11|24|median,,24,2026-08-11,2026-09-10,canonical_calculation,10,10.2,10.0105,0.0105,replay_expected_change,0.2000,slightly_rising,up
matched48,v3,2026-08-11|6|median,,6,2026-08-11,2026-09-10,canonical_calculation,13.25,14.43,13.1783,-0.0717,replay_expected_change,1.1800,slightly_falling,up
matched48,v3,2026-08-12|12|median,,12,2026-08-12,2026-09-11,canonical_calculation,11.32,11.8,11.2989,-0.0211,replay_expected_change,0.4800,slightly_falling,up
matched48,v3,2026-08-12|24|median,,24,2026-08-12,2026-09-11,canonical_calculation,10,10.35,10.0014,0.0014,replay_expected_change,0.3500,slightly_rising,up
matched48,v3,2026-08-12|6|median,,6,2026-08-12,2026-09-11,canonical_calculation,13.25,14.465,13.1741,-0.0759,replay_expected_change,1.2150,slightly_falling,up
matched48,v3,2026-08-13|12|median,,12,2026-08-13,2026-09-12,canonical_calculation,11.32,11.9409,11.3099,-0.0101,replay_expected_change,0.6209,slightly_falling,up
matched48,v3,2026-08-13|24|median,,24,2026-08-13,2026-09-12,canonical_calculation,10,10.56,10.0077,0.0077,replay_expected_change,0.5600,slightly_rising,up
matched48,v3,2026-08-13|6|median,,6,2026-08-13,2026-09-12,canonical_calculation,13.25,14.5294,13.2018,-0.0482,replay_expected_change,1.2794,slightly_falling,up
matched48,v3,2026-08-14|12|median,,12,2026-08-14,2026-09-13,canonical_calculation,11.32,11.9409,11.269,-0.051,replay_expected_change,0.6209,slightly_falling,up
matched48,v3,2026-08-14|24|median,,24,2026-08-14,2026-09-13,canonical_calculation,10,10.56,9.9738,-0.0262,replay_expected_change,0.5600,slightly_falling,up
matched48,v3,2026-08-14|6|median,,6,2026-08-14,2026-09-13,canonical_calculation,13.25,14.5294,13.1624,-0.0876,replay_expected_change,1.2794,slightly_falling,up
older57,always_down,observed_seller_data|12|7|2026-06-08|30,rolling_observed_seller_data|7|30|2026-06-08,12,2026-06-08,2026-07-08,observed_seller_data,10.09,9.815,,,direction_only_control,-0.2750,,down
older57,always_down,observed_seller_data|12|7|2026-06-09|30,rolling_observed_seller_data|7|30|2026-06-09,12,2026-06-09,2026-07-09,observed_seller_data,10.09,9.935,,,direction_only_control,-0.1550,,down
older57,always_down,observed_seller_data|12|7|2026-06-10|30,rolling_observed_seller_data|7|30|2026-06-10,12,2026-06-10,2026-07-10,observed_seller_data,10.1,10.025,,,direction_only_control,-0.0750,,flat
older57,always_down,observed_seller_data|12|7|2026-06-11|30,rolling_observed_seller_data|7|30|2026-06-11,12,2026-06-11,2026-07-11,observed_seller_data,10.1,10.08,,,direction_only_control,-0.0200,,flat
older57,always_down,observed_seller_data|12|7|2026-06-12|30,rolling_observed_seller_data|7|30|2026-06-12,12,2026-06-12,2026-07-12,observed_seller_data,10.1,10.08,,,direction_only_control,-0.0200,,flat
older57,always_down,observed_seller_data|12|7|2026-06-13|30,rolling_observed_seller_data|7|30|2026-06-13,12,2026-06-13,2026-07-13,observed_seller_data,10.1,10.08,,,direction_only_control,-0.0200,,flat
older57,always_down,observed_seller_data|12|7|2026-06-14|30,rolling_observed_seller_data|7|30|2026-06-14,12,2026-06-14,2026-07-14,observed_seller_data,10.1,10.08,,,direction_only_control,-0.0200,,flat
older57,always_down,observed_seller_data|12|7|2026-06-15|30,rolling_observed_seller_data|7|30|2026-06-15,12,2026-06-15,2026-07-15,observed_seller_data,10.1,10.08,,,direction_only_control,-0.0200,,flat
older57,always_down,observed_seller_data|12|7|2026-06-16|30,rolling_observed_seller_data|7|30|2026-06-16,12,2026-06-16,2026-07-16,observed_seller_data,10.1,10.09,,,direction_only_control,-0.0100,,flat
older57,always_down,observed_seller_data|12|7|2026-06-17|30,rolling_observed_seller_data|7|30|2026-06-17,12,2026-06-17,2026-07-17,observed_seller_data,10.07,10.1682,,,direction_only_control,0.0982,,flat
older57,always_down,observed_seller_data|12|7|2026-06-18|30,rolling_observed_seller_data|7|30|2026-06-18,12,2026-06-18,2026-07-18,observed_seller_data,9.9,10.3288,,,direction_only_control,0.4288,,up
older57,always_down,observed_seller_data|12|7|2026-06-19|30,rolling_observed_seller_data|7|30|2026-06-19,12,2026-06-19,2026-07-19,observed_seller_data,9.9,10.3288,,,direction_only_control,0.4288,,up
older57,always_down,observed_seller_data|12|7|2026-06-20|30,rolling_observed_seller_data|7|30|2026-06-20,12,2026-06-20,2026-07-20,observed_seller_data,9.9,10.3288,,,direction_only_control,0.4288,,up
older57,always_down,observed_seller_data|12|7|2026-06-21|30,rolling_observed_seller_data|7|30|2026-06-21,12,2026-06-21,2026-07-21,observed_seller_data,9.9,10.3513,,,direction_only_control,0.4513,,up
older57,always_down,observed_seller_data|12|7|2026-06-22|30,rolling_observed_seller_data|7|30|2026-06-22,12,2026-06-22,2026-07-22,observed_seller_data,9.9,10.42,,,direction_only_control,0.5200,,up
older57,always_down,observed_seller_data|12|7|2026-06-23|30,rolling_observed_seller_data|7|30|2026-06-23,12,2026-06-23,2026-07-23,observed_seller_data,9.9,10.435,,,direction_only_control,0.5350,,up
older57,always_down,observed_seller_data|12|7|2026-06-24|30,rolling_observed_seller_data|7|30|2026-06-24,12,2026-06-24,2026-07-24,observed_seller_data,9.815,10.4667,,,direction_only_control,0.6517,,up
older57,always_down,observed_seller_data|12|7|2026-06-25|30,rolling_observed_seller_data|7|30|2026-06-25,12,2026-06-25,2026-07-25,observed_seller_data,9.815,10.48,,,direction_only_control,0.6650,,up
older57,always_down,observed_seller_data|12|7|2026-06-26|30,rolling_observed_seller_data|7|30|2026-06-26,12,2026-06-26,2026-07-26,observed_seller_data,9.7575,10.48,,,direction_only_control,0.7225,,up
older57,always_down,observed_seller_data|24|7|2026-06-08|30,rolling_observed_seller_data|7|30|2026-06-08,24,2026-06-08,2026-07-08,observed_seller_data,9.06,8.96,,,direction_only_control,-0.1000,,flat
older57,always_down,observed_seller_data|24|7|2026-06-09|30,rolling_observed_seller_data|7|30|2026-06-09,24,2026-06-09,2026-07-09,observed_seller_data,9.07,8.99,,,direction_only_control,-0.0800,,flat
older57,always_down,observed_seller_data|24|7|2026-06-10|30,rolling_observed_seller_data|7|30|2026-06-10,24,2026-06-10,2026-07-10,observed_seller_data,9.06,8.99,,,direction_only_control,-0.0700,,flat
older57,always_down,observed_seller_data|24|7|2026-06-11|30,rolling_observed_seller_data|7|30|2026-06-11,24,2026-06-11,2026-07-11,observed_seller_data,9.08,9.045,,,direction_only_control,-0.0350,,flat
older57,always_down,observed_seller_data|24|7|2026-06-12|30,rolling_observed_seller_data|7|30|2026-06-12,24,2026-06-12,2026-07-12,observed_seller_data,9.08,8.99,,,direction_only_control,-0.0900,,flat
older57,always_down,observed_seller_data|24|7|2026-06-13|30,rolling_observed_seller_data|7|30|2026-06-13,24,2026-06-13,2026-07-13,observed_seller_data,9.07,9.1,,,direction_only_control,0.0300,,flat
older57,always_down,observed_seller_data|24|7|2026-06-14|30,rolling_observed_seller_data|7|30|2026-06-14,24,2026-06-14,2026-07-14,observed_seller_data,9.07,9.1469,,,direction_only_control,0.0769,,flat
older57,always_down,observed_seller_data|24|7|2026-06-15|30,rolling_observed_seller_data|7|30|2026-06-15,24,2026-06-15,2026-07-15,observed_seller_data,9.05,9.19,,,direction_only_control,0.1400,,flat
older57,always_down,observed_seller_data|24|7|2026-06-16|30,rolling_observed_seller_data|7|30|2026-06-16,24,2026-06-16,2026-07-16,observed_seller_data,9.05,9.39,,,direction_only_control,0.3400,,up
older57,always_down,observed_seller_data|24|7|2026-06-17|30,rolling_observed_seller_data|7|30|2026-06-17,24,2026-06-17,2026-07-17,observed_seller_data,9.015,9.39,,,direction_only_control,0.3750,,up
older57,always_down,observed_seller_data|24|7|2026-06-18|30,rolling_observed_seller_data|7|30|2026-06-18,24,2026-06-18,2026-07-18,observed_seller_data,8.99,9.39,,,direction_only_control,0.4000,,up
older57,always_down,observed_seller_data|24|7|2026-06-19|30,rolling_observed_seller_data|7|30|2026-06-19,24,2026-06-19,2026-07-19,observed_seller_data,8.99,9.39,,,direction_only_control,0.4000,,up
older57,always_down,observed_seller_data|24|7|2026-06-20|30,rolling_observed_seller_data|7|30|2026-06-20,24,2026-06-20,2026-07-20,observed_seller_data,8.99,9.39,,,direction_only_control,0.4000,,up
older57,always_down,observed_seller_data|24|7|2026-06-21|30,rolling_observed_seller_data|7|30|2026-06-21,24,2026-06-21,2026-07-21,observed_seller_data,8.99,9.4,,,direction_only_control,0.4100,,up
older57,always_down,observed_seller_data|24|7|2026-06-22|30,rolling_observed_seller_data|7|30|2026-06-22,24,2026-06-22,2026-07-22,observed_seller_data,8.99,9.46,,,direction_only_control,0.4700,,up
older57,always_down,observed_seller_data|24|7|2026-06-23|30,rolling_observed_seller_data|7|30|2026-06-23,24,2026-06-23,2026-07-23,observed_seller_data,8.985,9.4919,,,direction_only_control,0.5069,,up
