snapshot_id,company,term,date,reasons
145621,Lammaisten Energia Oy,24,2026-08-22,not_General
145623,Korpelan Energia Oy,12,2026-08-22,not_exact_fixed_segment;not_FixedPrice
145624,Korpelan Energia Oy,24,2026-08-22,not_exact_fixed_segment;not_FixedPrice
145626,Paneliankosken Voima Oy,12,2026-08-22,not_General
145631,Fortum Markets Oy,12,2026-08-22,not_exact_fixed_segment;not_FixedPrice
145633,Omavoima Oy,24,2026-08-22,not_General
145636,Pohjois-Karjalan Sähkö Oy,24,2026-08-22,not_General
145640,Omavoima Oy,12,2026-08-22,not_General
145642,Keravan Energia Oy,12,2026-08-22,not_exact_fixed_segment;not_FixedPrice
145643,Alajärven Sähkö Oy,24,2026-08-22,not_General
145644,Köyliön-Säkylän Sähkö Oy,12,2026-08-22,not_General
145646,Helen Oy,12,2026-08-22,not_exact_fixed_segment;not_FixedPrice
145650,Keravan Energia Oy,12,2026-08-22,not_exact_fixed_segment;not_FixedPrice
145652,Keravan Energia Oy,24,2026-08-22,not_exact_fixed_segment;not_FixedPrice
145942,Äänekosken Energia Oy,6,2026-08-23,not_General
145945,Pohjois-Karjalan Sähkö Oy,6,2026-08-23,not_General
145947,Nurmijärven Sähkö Oy,24,2026-08-23,not_General
145950,Paneliankosken Voima Oy,24,2026-08-23,not_exact_fixed_segment;not_FixedPrice;not_General
145957,Helen Oy,24,2026-08-23,not_exact_fixed_segment;not_FixedPrice
145958,Oomi Oy,24,2026-08-23,not_exact_fixed_segment;not_FixedPrice
145961,Kokkolan Energia Oy,24,2026-08-23,not_exact_fixed_segment;not_FixedPrice
145962,Äänekosken Energia Oy,6,2026-08-23,not_General
145964,Koillis-Satakunnan Sähkö Oy,24,2026-08-23,not_General
145966,Omavoima Oy,12,2026-08-23,not_General
145969,Porvoon Energia Oy,24,2026-08-23,not_General
145971,Nurmijärven Sähkö Oy,12,2026-08-23,not_General
145974,Fortum Markets Oy,24,2026-08-23,not_exact_fixed_segment;not_FixedPrice
145975,Äänekosken Energia Oy,24,2026-08-23,not_General
145977,Lammaisten Energia Oy,12,2026-08-23,not_exact_fixed_segment;not_FixedPrice;not_General
145985,Koillis-Satakunnan Sähkö Oy,24,2026-08-23,not_General
145986,Nordic Green Energy,24,2026-08-23,not_exact_fixed_segment;not_FixedPrice
145993,Nordic Green Energy,12,2026-08-23,not_exact_fixed_segment;not_FixedPrice
145998,Pohjois-Karjalan Sähkö Oy,12,2026-08-23,not_General
145999,Lammaisten Energia Oy,24,2026-08-23,not_exact_fixed_segment;not_FixedPrice;not_General
146000,Vaasan Sähkö Myynti Oy,24,2026-08-23,not_exact_fixed_segment;not_FixedPrice
146005,Lammaisten Energia Oy,24,2026-08-23,not_exact_fixed_segment;not_FixedPrice;not_General
146017,Porvoon Energia Oy,24,2026-08-23,not_General
146019,Lammaisten Energia Oy,12,2026-08-23,not_exact_fixed_segment;not_FixedPrice;not_General
146024,Paneliankosken Voima Oy,24,2026-08-23,not_exact_fixed_segment;not_FixedPrice
146026,Porvoon Energia Oy,12,2026-08-23,not_General
146028,Äänekosken Energia Oy,12,2026-08-23,not_General
146029,Vaasan Sähkö Myynti Oy,12,2026-08-23,not_General
146030,Vaasan Sähkö Myynti Oy,6,2026-08-23,not_exact_fixed_segment;not_FixedPrice
146035,Kokkolan Energia Oy,6,2026-08-23,not_exact_fixed_segment;not_FixedPrice
146041,Lammaisten Energia Oy,12,2026-08-23,not_General
146048,Porvoon Energia Oy,12,2026-08-23,not_General
146049,Köyliön-Säkylän Sähkö Oy,24,2026-08-23,not_General
146055,Pohjois-Karjalan Sähkö Oy,24,2026-08-23,not_General
146059,Koillis-Satakunnan Sähkö Oy,12,2026-08-23,not_General
146063,Pohjois-Karjalan Sähkö Oy,6,2026-08-23,not_General
146066,Koillis-Satakunnan Sähkö Oy,12,2026-08-23,not_General
146068,Nurmijärven Sähkö Oy,12,2026-08-23,not_General
146078,Pohjois-Karjalan Sähkö Oy,12,2026-08-23,not_General
146079,Oomi Oy,12,2026-08-23,not_exact_fixed_segment;not_FixedPrice
146086,Porvoon Energia Oy,24,2026-08-23,not_General
146089,Lammaisten Energia Oy,24,2026-08-23,not_exact_fixed_segment;not_FixedPrice
146092,Alajärven Sähkö Oy,12,2026-08-23,not_General
146095,Keravan Energia Oy,24,2026-08-23,not_exact_fixed_segment;not_FixedPrice
146096,Vaasan Sähkö Myynti Oy,6,2026-08-23,not_General
146103,Paneliankosken Voima Oy,24,2026-08-23,not_General
146105,Hehku Energia Oy,24,2026-08-23,not_exact_fixed_segment;not_FixedPrice
146107,Imatran Seudun Sähkö Oy,12,2026-08-23,not_exact_fixed_segment;not_FixedPrice
146108,Nordic Green Energy,12,2026-08-23,not_exact_fixed_segment;not_FixedPrice
146111,Lammaisten Energia Oy,12,2026-08-23,not_General
146116,Äänekosken Energia Oy,24,2026-08-23,not_General
146119,Äänekosken Energia Oy,12,2026-08-23,not_General
146122,Vaasan Sähkö Myynti Oy,12,2026-08-23,not_exact_fixed_segment;not_FixedPrice
146124,Imatran Seudun Sähkö Oy,6,2026-08-23,not_exact_fixed_segment;not_FixedPrice
146125,Lammaisten Energia Oy,24,2026-08-23,not_General
146132,Nurmijärven Sähkö Oy,24,2026-08-23,not_General
146133,Köyliön-Säkylän Sähkö Oy,24,2026-08-23,not_General
146136,Lammaisten Energia Oy,12,2026-08-23,not_exact_fixed_segment;not_FixedPrice
146142,Keravan Energia Oy,12,2026-08-23,not_exact_fixed_segment;not_FixedPrice
146145,Hehku Energia Oy,12,2026-08-23,not_exact_fixed_segment;not_FixedPrice
146147,Omavoima Oy,24,2026-08-23,not_General
146148,Paneliankosken Voima Oy,12,2026-08-23,not_exact_fixed_segment;not_FixedPrice
146150,Köyliön-Säkylän Sähkö Oy,12,2026-08-23,not_General
146153,Koillis-Satakunnan Sähkö Oy,24,2026-08-23,not_exact_fixed_segment;not_FixedPrice
146154,Vaasan Sähkö Myynti Oy,24,2026-08-23,not_General
146155,Omavoima Oy,24,2026-08-23,not_exact_fixed_segment;not_FixedPrice
146157,Koillis-Satakunnan Sähkö Oy,24,2026-08-23,not_exact_fixed_segment;not_FixedPrice
146166,Imatran Seudun Sähkö Oy,24,2026-08-23,not_exact_fixed_segment;not_FixedPrice
146169,Kokkolan Energia Oy,12,2026-08-23,not_exact_fixed_segment;not_FixedPrice
146171,Nordic Green Energy,24,2026-08-23,not_exact_fixed_segment;not_FixedPrice
146177,Lammaisten Energia Oy,24,2026-08-23,not_General
146179,Korpelan Energia Oy,12,2026-08-23,not_exact_fixed_segment;not_FixedPrice
146180,Korpelan Energia Oy,24,2026-08-23,not_exact_fixed_segment;not_FixedPrice
146182,Paneliankosken Voima Oy,12,2026-08-23,not_General
146187,Fortum Markets Oy,12,2026-08-23,not_exact_fixed_segment;not_FixedPrice
146189,Omavoima Oy,24,2026-08-23,not_General
146192,Pohjois-Karjalan Sähkö Oy,24,2026-08-23,not_General
146196,Omavoima Oy,12,2026-08-23,not_General
146198,Keravan Energia Oy,12,2026-08-23,not_exact_fixed_segment;not_FixedPrice
146199,Alajärven Sähkö Oy,24,2026-08-23,not_General
146200,Köyliön-Säkylän Sähkö Oy,12,2026-08-23,not_General
146202,Helen Oy,12,2026-08-23,not_exact_fixed_segment;not_FixedPrice
146206,Keravan Energia Oy,12,2026-08-23,not_exact_fixed_segment;not_FixedPrice
146208,Keravan Energia Oy,24,2026-08-23,not_exact_fixed_segment;not_FixedPrice
146497,Äänekosken Energia Oy,6,2026-08-24,not_General
146500,Pohjois-Karjalan Sähkö Oy,6,2026-08-24,not_General
146502,Nurmijärven Sähkö Oy,24,2026-08-24,not_General
146505,Paneliankosken Voima Oy,24,2026-08-24,not_exact_fixed_segment;not_FixedPrice;not_General
146512,Helen Oy,24,2026-08-24,not_exact_fixed_segment;not_FixedPrice
146513,Oomi Oy,24,2026-08-24,not_exact_fixed_segment;not_FixedPrice
146516,Kokkolan Energia Oy,24,2026-08-24,not_exact_fixed_segment;not_FixedPrice
146517,Äänekosken Energia Oy,6,2026-08-24,not_General
146519,Koillis-Satakunnan Sähkö Oy,24,2026-08-24,not_General
146521,Omavoima Oy,12,2026-08-24,not_General
146524,Porvoon Energia Oy,24,2026-08-24,not_General
146526,Nurmijärven Sähkö Oy,12,2026-08-24,not_General
146529,Äänekosken Energia Oy,24,2026-08-24,not_General
146531,Lammaisten Energia Oy,12,2026-08-24,not_exact_fixed_segment;not_FixedPrice;not_General
146539,Koillis-Satakunnan Sähkö Oy,24,2026-08-24,not_General
146540,Nordic Green Energy,24,2026-08-24,not_exact_fixed_segment;not_FixedPrice
146547,Nordic Green Energy,12,2026-08-24,not_exact_fixed_segment;not_FixedPrice
146552,Pohjois-Karjalan Sähkö Oy,12,2026-08-24,not_General
146553,Lammaisten Energia Oy,24,2026-08-24,not_exact_fixed_segment;not_FixedPrice;not_General
146554,Vaasan Sähkö Myynti Oy,24,2026-08-24,not_exact_fixed_segment;not_FixedPrice
146559,Lammaisten Energia Oy,24,2026-08-24,not_exact_fixed_segment;not_FixedPrice;not_General
146571,Porvoon Energia Oy,24,2026-08-24,not_General
146573,Lammaisten Energia Oy,12,2026-08-24,not_exact_fixed_segment;not_FixedPrice;not_General
146578,Paneliankosken Voima Oy,24,2026-08-24,not_exact_fixed_segment;not_FixedPrice
146580,Porvoon Energia Oy,12,2026-08-24,not_General
146582,Äänekosken Energia Oy,12,2026-08-24,not_General
146583,Vaasan Sähkö Myynti Oy,12,2026-08-24,not_General
146584,Vaasan Sähkö Myynti Oy,6,2026-08-24,not_exact_fixed_segment;not_FixedPrice
146589,Kokkolan Energia Oy,6,2026-08-24,not_exact_fixed_segment;not_FixedPrice
146595,Lammaisten Energia Oy,12,2026-08-24,not_General
146602,Porvoon Energia Oy,12,2026-08-24,not_General
146603,Köyliön-Säkylän Sähkö Oy,24,2026-08-24,not_General
146609,Pohjois-Karjalan Sähkö Oy,24,2026-08-24,not_General
146613,Koillis-Satakunnan Sähkö Oy,12,2026-08-24,not_General
146617,Pohjois-Karjalan Sähkö Oy,6,2026-08-24,not_General
146620,Koillis-Satakunnan Sähkö Oy,12,2026-08-24,not_General
146622,Nurmijärven Sähkö Oy,12,2026-08-24,not_General
146632,Pohjois-Karjalan Sähkö Oy,12,2026-08-24,not_General
146633,Oomi Oy,12,2026-08-24,not_exact_fixed_segment;not_FixedPrice
146640,Porvoon Energia Oy,24,2026-08-24,not_General
146643,Lammaisten Energia Oy,24,2026-08-24,not_exact_fixed_segment;not_FixedPrice
146646,Alajärven Sähkö Oy,12,2026-08-24,not_General
146649,Keravan Energia Oy,24,2026-08-24,not_exact_fixed_segment;not_FixedPrice
146650,Vaasan Sähkö Myynti Oy,6,2026-08-24,not_General
146657,Paneliankosken Voima Oy,24,2026-08-24,not_General
146659,Hehku Energia Oy,24,2026-08-24,not_exact_fixed_segment;not_FixedPrice
146661,Imatran Seudun Sähkö Oy,12,2026-08-24,not_exact_fixed_segment;not_FixedPrice
146662,Nordic Green Energy,12,2026-08-24,not_exact_fixed_segment;not_FixedPrice
146665,Lammaisten Energia Oy,12,2026-08-24,not_General
146670,Äänekosken Energia Oy,24,2026-08-24,not_General
146673,Äänekosken Energia Oy,12,2026-08-24,not_General
146676,Vaasan Sähkö Myynti Oy,12,2026-08-24,not_exact_fixed_segment;not_FixedPrice
146678,Imatran Seudun Sähkö Oy,6,2026-08-24,not_exact_fixed_segment;not_FixedPrice
146679,Lammaisten Energia Oy,24,2026-08-24,not_General
146686,Nurmijärven Sähkö Oy,24,2026-08-24,not_General
146687,Köyliön-Säkylän Sähkö Oy,24,2026-08-24,not_General
146690,Lammaisten Energia Oy,12,2026-08-24,not_exact_fixed_segment;not_FixedPrice
146696,Keravan Energia Oy,12,2026-08-24,not_exact_fixed_segment;not_FixedPrice
146699,Hehku Energia Oy,12,2026-08-24,not_exact_fixed_segment;not_FixedPrice
146701,Omavoima Oy,24,2026-08-24,not_General
146702,Paneliankosken Voima Oy,12,2026-08-24,not_exact_fixed_segment;not_FixedPrice
146704,Köyliön-Säkylän Sähkö Oy,12,2026-08-24,not_General
146707,Koillis-Satakunnan Sähkö Oy,24,2026-08-24,not_exact_fixed_segment;not_FixedPrice
146708,Vaasan Sähkö Myynti Oy,24,2026-08-24,not_General
146709,Omavoima Oy,24,2026-08-24,not_exact_fixed_segment;not_FixedPrice
146711,Koillis-Satakunnan Sähkö Oy,24,2026-08-24,not_exact_fixed_segment;not_FixedPrice
146718,Fortum Markets Oy,24,2026-08-24,not_exact_fixed_segment;not_FixedPrice
146721,Imatran Seudun Sähkö Oy,24,2026-08-24,not_exact_fixed_segment;not_FixedPrice
146724,Kokkolan Energia Oy,12,2026-08-24,not_exact_fixed_segment;not_FixedPrice
146726,Nordic Green Energy,24,2026-08-24,not_exact_fixed_segment;not_FixedPrice
146732,Lammaisten Energia Oy,24,2026-08-24,not_General
146734,Korpelan Energia Oy,12,2026-08-24,not_exact_fixed_segment;not_FixedPrice
146735,Korpelan Energia Oy,24,2026-08-24,not_exact_fixed_segment;not_FixedPrice
146737,Paneliankosken Voima Oy,12,2026-08-24,not_General
146742,Fortum Markets Oy,12,2026-08-24,not_exact_fixed_segment;not_FixedPrice
146744,Omavoima Oy,24,2026-08-24,not_General
146747,Pohjois-Karjalan Sähkö Oy,24,2026-08-24,not_General
146751,Omavoima Oy,12,2026-08-24,not_General
146753,Keravan Energia Oy,12,2026-08-24,not_exact_fixed_segment;not_FixedPrice
146754,Alajärven Sähkö Oy,24,2026-08-24,not_General
146755,Köyliön-Säkylän Sähkö Oy,12,2026-08-24,not_General
146757,Helen Oy,12,2026-08-24,not_exact_fixed_segment;not_FixedPrice
146761,Keravan Energia Oy,12,2026-08-24,not_exact_fixed_segment;not_FixedPrice
146763,Keravan Energia Oy,24,2026-08-24,not_exact_fixed_segment;not_FixedPrice
147043,Äänekosken Energia Oy,6,2026-08-25,not_General
147046,Pohjois-Karjalan Sähkö Oy,6,2026-08-25,not_General
147048,Nurmijärven Sähkö Oy,24,2026-08-25,not_General
147051,Paneliankosken Voima Oy,24,2026-08-25,not_exact_fixed_segment;not_FixedPrice;not_General
147058,Oomi Oy,24,2026-08-25,not_exact_fixed_segment;not_FixedPrice
147061,Kokkolan Energia Oy,24,2026-08-25,not_exact_fixed_segment;not_FixedPrice
147062,Äänekosken Energia Oy,6,2026-08-25,not_General
147064,Koillis-Satakunnan Sähkö Oy,24,2026-08-25,not_General
147065,Omavoima Oy,12,2026-08-25,not_General
147068,Porvoon Energia Oy,24,2026-08-25,not_General
147070,Nurmijärven Sähkö Oy,12,2026-08-25,not_General
147073,Äänekosken Energia Oy,24,2026-08-25,not_General
147075,Lammaisten Energia Oy,12,2026-08-25,not_exact_fixed_segment;not_FixedPrice;not_General
147083,Koillis-Satakunnan Sähkö Oy,24,2026-08-25,not_General
147084,Nordic Green Energy,24,2026-08-25,not_exact_fixed_segment;not_FixedPrice
147091,Nordic Green Energy,12,2026-08-25,not_exact_fixed_segment;not_FixedPrice
147096,Pohjois-Karjalan Sähkö Oy,12,2026-08-25,not_General
147097,Vaasan Sähkö Myynti Oy,24,2026-08-25,not_exact_fixed_segment;not_FixedPrice
147113,Porvoon Energia Oy,24,2026-08-25,not_General
147115,Lammaisten Energia Oy,12,2026-08-25,not_exact_fixed_segment;not_FixedPrice;not_General
147117,Lammaisten Energia Oy,24,2026-08-25,not_exact_fixed_segment;not_FixedPrice;not_General
147121,Paneliankosken Voima Oy,24,2026-08-25,not_exact_fixed_segment;not_FixedPrice
147123,Kokkolan Energia Oy,6,2026-08-25,not_exact_fixed_segment;not_FixedPrice
147124,Porvoon Energia Oy,12,2026-08-25,not_General
147126,Äänekosken Energia Oy,12,2026-08-25,not_General
147127,Vaasan Sähkö Myynti Oy,12,2026-08-25,not_General
147128,Vaasan Sähkö Myynti Oy,6,2026-08-25,not_exact_fixed_segment;not_FixedPrice
147138,Lammaisten Energia Oy,12,2026-08-25,not_General
147144,Porvoon Energia Oy,12,2026-08-25,not_General
147146,Köyliön-Säkylän Sähkö Oy,24,2026-08-25,not_General
147152,Pohjois-Karjalan Sähkö Oy,24,2026-08-25,not_General
147154,Helen Oy,12,2026-08-25,not_exact_fixed_segment;not_FixedPrice
147157,Koillis-Satakunnan Sähkö Oy,12,2026-08-25,not_General
147161,Pohjois-Karjalan Sähkö Oy,6,2026-08-25,not_General
147164,Koillis-Satakunnan Sähkö Oy,12,2026-08-25,not_General
147166,Nurmijärven Sähkö Oy,12,2026-08-25,not_General
147176,Pohjois-Karjalan Sähkö Oy,12,2026-08-25,not_General
147177,Oomi Oy,12,2026-08-25,not_exact_fixed_segment;not_FixedPrice
147184,Porvoon Energia Oy,24,2026-08-25,not_General
147189,Alajärven Sähkö Oy,12,2026-08-25,not_General
147192,Keravan Energia Oy,24,2026-08-25,not_exact_fixed_segment;not_FixedPrice
147193,Vaasan Sähkö Myynti Oy,6,2026-08-25,not_General
147200,Paneliankosken Voima Oy,24,2026-08-25,not_General
147202,Hehku Energia Oy,24,2026-08-25,not_exact_fixed_segment;not_FixedPrice
147204,Imatran Seudun Sähkö Oy,12,2026-08-25,not_exact_fixed_segment;not_FixedPrice
147205,Nordic Green Energy,12,2026-08-25,not_exact_fixed_segment;not_FixedPrice
147209,Lammaisten Energia Oy,12,2026-08-25,not_General
147214,Äänekosken Energia Oy,24,2026-08-25,not_General
147217,Äänekosken Energia Oy,12,2026-08-25,not_General
147220,Vaasan Sähkö Myynti Oy,12,2026-08-25,not_exact_fixed_segment;not_FixedPrice
147222,Imatran Seudun Sähkö Oy,6,2026-08-25,not_exact_fixed_segment;not_FixedPrice
147223,Lammaisten Energia Oy,24,2026-08-25,not_General
147226,Lammaisten Energia Oy,24,2026-08-25,not_exact_fixed_segment;not_FixedPrice
147231,Nurmijärven Sähkö Oy,24,2026-08-25,not_General
147232,Köyliön-Säkylän Sähkö Oy,24,2026-08-25,not_General
147233,Lammaisten Energia Oy,24,2026-08-25,not_exact_fixed_segment;not_FixedPrice;not_General
147236,Lammaisten Energia Oy,12,2026-08-25,not_exact_fixed_segment;not_FixedPrice
147242,Keravan Energia Oy,12,2026-08-25,not_exact_fixed_segment;not_FixedPrice
147245,Hehku Energia Oy,12,2026-08-25,not_exact_fixed_segment;not_FixedPrice
147247,Omavoima Oy,24,2026-08-25,not_General
147248,Paneliankosken Voima Oy,12,2026-08-25,not_exact_fixed_segment;not_FixedPrice
147250,Köyliön-Säkylän Sähkö Oy,12,2026-08-25,not_General
147253,Koillis-Satakunnan Sähkö Oy,24,2026-08-25,not_exact_fixed_segment;not_FixedPrice
147254,Vaasan Sähkö Myynti Oy,24,2026-08-25,not_General
147255,Omavoima Oy,24,2026-08-25,not_exact_fixed_segment;not_FixedPrice
147256,Helen Oy,24,2026-08-25,not_exact_fixed_segment;not_FixedPrice
147259,Koillis-Satakunnan Sähkö Oy,24,2026-08-25,not_exact_fixed_segment;not_FixedPrice
147266,Fortum Markets Oy,24,2026-08-25,not_exact_fixed_segment;not_FixedPrice
147269,Imatran Seudun Sähkö Oy,24,2026-08-25,not_exact_fixed_segment;not_FixedPrice
147272,Kokkolan Energia Oy,12,2026-08-25,not_exact_fixed_segment;not_FixedPrice
147274,Nordic Green Energy,24,2026-08-25,not_exact_fixed_segment;not_FixedPrice
147280,Lammaisten Energia Oy,24,2026-08-25,not_General
147282,Korpelan Energia Oy,12,2026-08-25,not_exact_fixed_segment;not_FixedPrice
147283,Korpelan Energia Oy,24,2026-08-25,not_exact_fixed_segment;not_FixedPrice
147285,Paneliankosken Voima Oy,12,2026-08-25,not_General
147290,Fortum Markets Oy,12,2026-08-25,not_exact_fixed_segment;not_FixedPrice
147292,Omavoima Oy,24,2026-08-25,not_General
147295,Pohjois-Karjalan Sähkö Oy,24,2026-08-25,not_General
147299,Omavoima Oy,12,2026-08-25,not_General
147301,Keravan Energia Oy,12,2026-08-25,not_exact_fixed_segment;not_FixedPrice
147302,Alajärven Sähkö Oy,24,2026-08-25,not_General
147303,Köyliön-Säkylän Sähkö Oy,12,2026-08-25,not_General
147308,Keravan Energia Oy,12,2026-08-25,not_exact_fixed_segment;not_FixedPrice
147309,Keravan Energia Oy,24,2026-08-25,not_exact_fixed_segment;not_FixedPrice
147591,Koillis-Satakunnan Sähkö Oy,12,2026-08-26,not_General
147592,Äänekosken Energia Oy,6,2026-08-26,not_General
147595,Pohjois-Karjalan Sähkö Oy,6,2026-08-26,not_General
147597,Nurmijärven Sähkö Oy,24,2026-08-26,not_General
147601,Paneliankosken Voima Oy,24,2026-08-26,not_exact_fixed_segment;not_FixedPrice;not_General
147608,Oomi Oy,24,2026-08-26,not_exact_fixed_segment;not_FixedPrice
147611,Kokkolan Energia Oy,24,2026-08-26,not_exact_fixed_segment;not_FixedPrice
147612,Äänekosken Energia Oy,6,2026-08-26,not_General
147615,Omavoima Oy,12,2026-08-26,not_General
147618,Porvoon Energia Oy,24,2026-08-26,not_General
147620,Nurmijärven Sähkö Oy,12,2026-08-26,not_General
147623,Äänekosken Energia Oy,24,2026-08-26,not_General
147626,Lammaisten Energia Oy,12,2026-08-26,not_exact_fixed_segment;not_FixedPrice;not_General
147633,Nordic Green Energy,24,2026-08-26,not_exact_fixed_segment;not_FixedPrice
147640,Nordic Green Energy,12,2026-08-26,not_exact_fixed_segment;not_FixedPrice
147645,Pohjois-Karjalan Sähkö Oy,12,2026-08-26,not_General
147646,Vaasan Sähkö Myynti Oy,24,2026-08-26,not_exact_fixed_segment;not_FixedPrice
147661,Porvoon Energia Oy,24,2026-08-26,not_General
147663,Lammaisten Energia Oy,12,2026-08-26,not_exact_fixed_segment;not_FixedPrice;not_General
147665,Lammaisten Energia Oy,24,2026-08-26,not_exact_fixed_segment;not_FixedPrice;not_General
147669,Paneliankosken Voima Oy,24,2026-08-26,not_exact_fixed_segment;not_FixedPrice
147671,Kokkolan Energia Oy,6,2026-08-26,not_exact_fixed_segment;not_FixedPrice
147672,Porvoon Energia Oy,12,2026-08-26,not_General
147674,Äänekosken Energia Oy,12,2026-08-26,not_General
147675,Vaasan Sähkö Myynti Oy,12,2026-08-26,not_General
147676,Vaasan Sähkö Myynti Oy,6,2026-08-26,not_exact_fixed_segment;not_FixedPrice
147686,Lammaisten Energia Oy,12,2026-08-26,not_General
147692,Porvoon Energia Oy,12,2026-08-26,not_General
147694,Köyliön-Säkylän Sähkö Oy,24,2026-08-26,not_General
147700,Pohjois-Karjalan Sähkö Oy,24,2026-08-26,not_General
147702,Helen Oy,12,2026-08-26,not_exact_fixed_segment;not_FixedPrice
147708,Pohjois-Karjalan Sähkö Oy,6,2026-08-26,not_General
147712,Nurmijärven Sähkö Oy,12,2026-08-26,not_General
147722,Pohjois-Karjalan Sähkö Oy,12,2026-08-26,not_General
147723,Oomi Oy,12,2026-08-26,not_exact_fixed_segment;not_FixedPrice
147730,Porvoon Energia Oy,24,2026-08-26,not_General
147735,Alajärven Sähkö Oy,12,2026-08-26,not_General
147738,Keravan Energia Oy,24,2026-08-26,not_exact_fixed_segment;not_FixedPrice
147739,Vaasan Sähkö Myynti Oy,6,2026-08-26,not_General
147746,Paneliankosken Voima Oy,24,2026-08-26,not_General
147748,Hehku Energia Oy,24,2026-08-26,not_exact_fixed_segment;not_FixedPrice
147750,Imatran Seudun Sähkö Oy,12,2026-08-26,not_exact_fixed_segment;not_FixedPrice
147751,Nordic Green Energy,12,2026-08-26,not_exact_fixed_segment;not_FixedPrice
147755,Lammaisten Energia Oy,12,2026-08-26,not_General
147760,Äänekosken Energia Oy,24,2026-08-26,not_General
147763,Äänekosken Energia Oy,12,2026-08-26,not_General
147765,Vaasan Sähkö Myynti Oy,12,2026-08-26,not_exact_fixed_segment;not_FixedPrice
147767,Imatran Seudun Sähkö Oy,6,2026-08-26,not_exact_fixed_segment;not_FixedPrice
147768,Lammaisten Energia Oy,24,2026-08-26,not_General
147771,Lammaisten Energia Oy,24,2026-08-26,not_exact_fixed_segment;not_FixedPrice
147776,Nurmijärven Sähkö Oy,24,2026-08-26,not_General
147777,Köyliön-Säkylän Sähkö Oy,24,2026-08-26,not_General
147778,Lammaisten Energia Oy,24,2026-08-26,not_exact_fixed_segment;not_FixedPrice;not_General
147781,Lammaisten Energia Oy,12,2026-08-26,not_exact_fixed_segment;not_FixedPrice
147787,Keravan Energia Oy,12,2026-08-26,not_exact_fixed_segment;not_FixedPrice
147790,Hehku Energia Oy,12,2026-08-26,not_exact_fixed_segment;not_FixedPrice
147792,Omavoima Oy,24,2026-08-26,not_General
147793,Paneliankosken Voima Oy,12,2026-08-26,not_exact_fixed_segment;not_FixedPrice
147795,Köyliön-Säkylän Sähkö Oy,12,2026-08-26,not_General
147798,Koillis-Satakunnan Sähkö Oy,24,2026-08-26,not_exact_fixed_segment;not_FixedPrice
147799,Koillis-Satakunnan Sähkö Oy,24,2026-08-26,not_General
147800,Vaasan Sähkö Myynti Oy,24,2026-08-26,not_General
147801,Omavoima Oy,24,2026-08-26,not_exact_fixed_segment;not_FixedPrice
147802,Helen Oy,24,2026-08-26,not_exact_fixed_segment;not_FixedPrice
147805,Koillis-Satakunnan Sähkö Oy,24,2026-08-26,not_exact_fixed_segment;not_FixedPrice
147812,Fortum Markets Oy,24,2026-08-26,not_exact_fixed_segment;not_FixedPrice
147815,Imatran Seudun Sähkö Oy,24,2026-08-26,not_exact_fixed_segment;not_FixedPrice
147818,Kokkolan Energia Oy,12,2026-08-26,not_exact_fixed_segment;not_FixedPrice
147825,Koillis-Satakunnan Sähkö Oy,24,2026-08-26,not_General
147826,Lammaisten Energia Oy,24,2026-08-26,not_General
147828,Korpelan Energia Oy,12,2026-08-26,not_exact_fixed_segment;not_FixedPrice
147829,Korpelan Energia Oy,24,2026-08-26,not_exact_fixed_segment;not_FixedPrice
147831,Paneliankosken Voima Oy,12,2026-08-26,not_General
147836,Koillis-Satakunnan Sähkö Oy,12,2026-08-26,not_General
147837,Fortum Markets Oy,12,2026-08-26,not_exact_fixed_segment;not_FixedPrice
147839,Omavoima Oy,24,2026-08-26,not_General
147842,Pohjois-Karjalan Sähkö Oy,24,2026-08-26,not_General
147846,Omavoima Oy,12,2026-08-26,not_General
147848,Keravan Energia Oy,12,2026-08-26,not_exact_fixed_segment;not_FixedPrice
147849,Alajärven Sähkö Oy,24,2026-08-26,not_General
147850,Köyliön-Säkylän Sähkö Oy,12,2026-08-26,not_General
147851,Nordic Green Energy,24,2026-08-26,not_exact_fixed_segment;not_FixedPrice
147856,Keravan Energia Oy,12,2026-08-26,not_exact_fixed_segment;not_FixedPrice
147857,Keravan Energia Oy,24,2026-08-26,not_exact_fixed_segment;not_FixedPrice
148141,Koillis-Satakunnan Sähkö Oy,12,2026-08-27,not_General
148142,Äänekosken Energia Oy,6,2026-08-27,not_General
148145,Pohjois-Karjalan Sähkö Oy,6,2026-08-27,not_General
148147,Nurmijärven Sähkö Oy,24,2026-08-27,not_General
148151,Paneliankosken Voima Oy,24,2026-08-27,not_exact_fixed_segment;not_FixedPrice;not_General
148158,Oomi Oy,24,2026-08-27,not_exact_fixed_segment;not_FixedPrice
148161,Kokkolan Energia Oy,24,2026-08-27,not_exact_fixed_segment;not_FixedPrice
148162,Äänekosken Energia Oy,6,2026-08-27,not_General
148165,Omavoima Oy,12,2026-08-27,not_General
148168,Porvoon Energia Oy,24,2026-08-27,not_General
148170,Nurmijärven Sähkö Oy,12,2026-08-27,not_General
148173,Äänekosken Energia Oy,24,2026-08-27,not_General
148176,Lammaisten Energia Oy,12,2026-08-27,not_exact_fixed_segment;not_FixedPrice;not_General
148183,Nordic Green Energy,24,2026-08-27,not_exact_fixed_segment;not_FixedPrice
