company,term,issue_date,target_date,current,actual,market_current,hedge,trade_date,supplier_history_n,supplier_history_observed,supplier_history_canonical,supplier_history_unique_levels,supplier_history_median_changes,supplier_history_curve_failures,supplier_history_missing_dates,supplier_history_last_date,market_history_n,market_history_observed,market_history_canonical,market_history_unique_levels,market_history_median_changes,market_history_curve_failures,market_history_missing_dates,market_history_last_date,reasons,supplier_premium,market_premium,supplier_forecast,unchanged_forecast,pooled_forecast,supplier_ae,unchanged_ae,pooled_ae
Turku Energia Oy,24,2026-08-04,2026-09-03,9.75,9.77,9.75,7.529972530779754,2026-08-03,81,74,7,5,4,0,37,2026-08-03,117,109,8,34,47,1,0,2026-08-03,,2.119009342670451,2.1913852256140096,9.719694562035063,9.75,9.741407326918129,0.05030543796493703,0.019999999999999574,0.028592673081870856
Turku Energia Oy,24,2026-08-05,2026-09-04,9.75,9.77,9.75,7.585975403556771,2026-08-04,82,74,8,5,4,0,37,2026-08-04,118,109,9,34,47,1,0,2026-08-04,,2.1442638743078994,2.1985457865155684,9.7440717833594,9.75,9.760356357021703,0.02592821664059919,0.019999999999999574,0.009643642978296896
Turku Energia Oy,24,2026-08-06,2026-09-05,9.75,9.725,9.985,7.4775578248974,2026-08-05,83,74,9,5,4,0,37,2026-08-05,119,109,10,34,47,1,0,2026-08-05,,2.149204054841732,2.1899154889974835,9.713028563921739,9.75,9.654741994168466,0.011971436078260567,0.025000000000000355,0.07025800583153341
Turku Energia Oy,24,2026-08-07,2026-09-06,9.89,9.725,9.98,7.496314151846784,2026-08-06,84,74,10,5,4,0,37,2026-08-06,120,109,11,35,48,1,0,2026-08-06,,2.1800135849069493,2.269297160523762,9.82589832102612,9.89,9.825683393711165,0.10089832102612029,0.16500000000000092,0.10068339371116508
Turku Energia Oy,24,2026-08-08,2026-09-07,9.89,9.68,9.98,7.491129336525306,2026-08-07,85,74,11,6,5,0,37,2026-08-07,121,109,12,36,49,1,0,2026-08-07,,2.233431650718516,2.322894332431126,9.840368296173148,9.89,9.84020710068693,0.1603682961731483,0.21000000000000085,0.16020710068693056
Turku Energia Oy,24,2026-08-09,2026-09-08,9.89,9.68,9.98,7.491129336525306,2026-08-07,86,74,12,6,5,0,37,2026-08-08,122,109,13,36,49,1,0,2026-08-08,,2.2747914039075603,2.364388415192018,9.85277622212986,9.89,9.852655325515197,0.1727762221298601,0.21000000000000085,0.1726553255151977
Turku Energia Oy,24,2026-08-10,2026-09-09,9.89,9.68,9.98,7.491129336525306,2026-08-07,87,74,13,6,5,0,37,2026-08-09,123,109,14,36,49,1,0,2026-08-09,,2.305811218799344,2.395508977262687,9.862082166597395,9.89,9.861991494136399,0.18208216659739485,0.21000000000000085,0.18199149413639937
Turku Energia Oy,24,2026-08-11,2026-09-10,9.89,9.68,9.95,7.565430143638851,2026-08-10,88,74,14,6,5,0,37,2026-08-10,124,109,15,36,49,1,0,2026-08-10,,2.3290760799681816,2.4188493988156887,9.891351867082111,9.89,9.900283862736362,0.2113518670821115,0.21000000000000085,0.22028386273636258
Turku Energia Oy,24,2026-08-12,2026-09-11,9.89,9.68,9.95,7.543820451436388,2026-08-11,89,74,15,6,5,0,37,2026-08-11,125,109,16,37,50,1,0,2026-08-11,,2.3279495240664234,2.4102795132020534,9.884530992650843,9.89,9.891229989391533,0.2045309926508434,0.21000000000000085,0.21122998939153348
Turku Energia Oy,24,2026-08-13,2026-09-12,9.89,9.68,9.95,7.565919439124487,2026-08-12,90,74,16,6,5,0,37,2026-08-12,126,109,17,37,50,1,0,2026-08-12,,2.3325070301907207,2.409254522042443,9.892527940794563,9.89,9.89755218835008,0.21252794079456372,0.21000000000000085,0.21755218835007994
Turku Energia Oy,24,2026-08-14,2026-09-13,9.89,9.68,9.95,7.4593920861833105,2026-08-13,91,74,17,6,5,0,37,2026-08-13,127,109,18,37,50,1,0,2026-08-13,,2.330400412861919,2.40296103175071,9.85993774971357,9.89,9.863705935380207,0.17993774971357013,0.21000000000000085,0.18370593538020685
Vaasan Sähkö Myynti Oy,6,2026-07-27,2026-08-26,12.01,13.79,11.94,10.398609429347827,2026-07-24,109,109,0,9,8,1,0,2026-07-26,109,109,0,32,40,1,0,2026-07-26,,1.6892880546385205,1.546831654568618,12.033369245195905,12.01,12.011632325174933,1.7566307548040943,1.7799999999999994,1.7783676748250663
Vaasan Sähkö Myynti Oy,6,2026-07-28,2026-08-27,12.01,13.79,12.01,10.149839782608694,2026-07-27,110,109,1,9,8,1,0,2026-07-27,110,109,1,33,41,1,0,2026-07-27,,1.6698136836419335,1.5454713835895066,11.952896039875188,12.01,11.91559334985946,1.8371039601248107,1.7799999999999994,1.8744066501405392
Vaasan Sähkö Myynti Oy,6,2026-07-29,2026-08-28,12.01,13.79,12.3,10.074553423913043,2026-07-28,111,109,2,9,8,1,0,2026-07-28,111,109,2,33,42,1,0,2026-07-28,,1.7174003170792764,1.6241435920399563,11.944586122297697,12.01,11.829609104785899,1.8454138777023026,1.7799999999999994,1.9603908952141005
Vaasan Sähkö Myynti Oy,6,2026-07-30,2026-08-29,12.01,13.79,12.3,10.453140543478257,2026-07-29,112,109,3,9,8,1,0,2026-07-29,112,109,3,34,43,1,0,2026-07-29,,1.7719118818311965,1.7744693380517065,12.074515727592836,12.01,11.988282964458989,1.7154842724071635,1.7799999999999994,1.8017170355410101
Vaasan Sähkö Myynti Oy,6,2026-07-31,2026-08-30,12.01,13.79,12.75,10.418491630434781,2026-07-30,113,109,4,9,8,1,0,2026-07-30,113,109,4,34,43,1,0,2026-07-30,,1.718148775503833,1.7925668676692157,12.047992121781585,12.01,11.848317549431199,1.7420078782184145,1.7799999999999994,1.9416824505688002
Vaasan Sähkö Myynti Oy,6,2026-08-01,2026-08-31,12.01,13.79,12.55,11.953403508287291,2026-07-31,114,109,5,9,8,1,0,2026-07-31,114,109,5,35,44,1,0,2026-07-31,,1.6864886740191793,1.9273022431432165,12.49896765469194,12.01,12.409211725429152,1.291032345308059,1.7799999999999994,1.3807882745708469
Vaasan Sähkö Myynti Oy,6,2026-08-02,2026-09-01,12.01,13.79,12.55,11.953403508287291,2026-07-31,115,109,6,9,8,1,0,2026-08-01,115,109,6,36,45,1,0,2026-08-01,,1.2790156284425618,1.5946258052855897,12.376725741018955,12.01,12.309408794071864,1.413274258981044,1.7799999999999994,1.4805912059281354
Vaasan Sähkö Myynti Oy,6,2026-08-03,2026-09-02,12.01,13.79,12.595,11.953403508287291,2026-07-31,116,109,7,9,8,1,0,2026-08-02,116,109,7,36,45,1,0,2026-08-02,,0.9734108442600985,1.3451184768923696,12.285044305764217,12.01,12.221056595553899,1.5049556942357825,1.7799999999999994,1.5689434044461006
Vaasan Sähkö Myynti Oy,6,2026-08-05,2026-09-04,13.14,13.79,13.0,11.838782486187846,2026-08-04,117,109,8,9,8,1,1,2026-08-03,118,109,9,37,46,1,0,2026-08-04,,0.744207256123251,1.1164411442878706,12.97289692269333,13.14,13.126567089142716,0.817103077306669,0.6499999999999986,0.6634329108572832
Vaasan Sähkö Myynti Oy,6,2026-08-06,2026-09-05,13.14,13.79,13.0,11.559888204419888,2026-08-05,118,109,9,10,9,1,1,2026-08-05,119,109,10,38,47,1,0,2026-08-05,,0.883459820545477,1.1276352366689415,12.93100440748961,13.14,13.04625703232665,0.8589955925103894,0.6499999999999986,0.7437429676733487
Vaasan Sähkö Myynti Oy,6,2026-08-07,2026-09-06,13.14,13.79,13.0,11.55857773480663,2026-08-06,119,109,10,10,9,1,1,2026-08-06,120,109,11,38,47,1,0,2026-08-06,,1.057622814304136,1.205754376396734,12.98286016473323,13.14,13.069299633361009,0.8071398352667689,0.6499999999999986,0.7207003666389902
Vaasan Sähkö Myynti Oy,6,2026-08-08,2026-09-07,13.14,13.79,13.195,11.478583618784532,2026-08-07,120,109,11,10,9,1,1,2026-08-07,121,109,12,38,47,1,0,2026-08-07,,1.1885726770264449,1.2646713485958931,12.998146888743292,13.14,13.004476490214127,0.7918531112567067,0.6499999999999986,0.7855235097858717
Vaasan Sähkö Myynti Oy,6,2026-08-09,2026-09-08,13.14,14.5,13.195,11.478583618784532,2026-08-07,121,109,12,10,9,1,1,2026-08-08,122,109,13,39,48,1,0,2026-08-08,,1.306783603073701,1.377607606750787,13.03361016655747,13.14,13.038357367660597,1.4663898334425305,1.3599999999999994,1.4616426323394034
Vaasan Sähkö Myynti Oy,6,2026-08-10,2026-09-09,13.14,14.5,13.195,11.478583618784532,2026-08-07,122,109,13,10,9,1,1,2026-08-09,123,109,14,39,48,1,0,2026-08-09,,1.395441797609143,1.4623098003669575,13.060207624918103,13.14,13.063768025745448,1.4397923750818968,1.3599999999999994,1.436231974254552
Vaasan Sähkö Myynti Oy,6,2026-08-11,2026-09-10,13.14,14.5,13.675,11.645401546961326,2026-08-10,123,109,14,10,9,1,1,2026-08-10,124,109,15,39,48,1,0,2026-08-10,,1.4619354435107246,1.5258364455790852,13.130201097141615,13.14,12.988871397762123,1.3697989028583848,1.3599999999999994,1.5111286022378767
Vaasan Sähkö Myynti Oy,6,2026-08-12,2026-09-11,13.14,14.5,13.675,11.571758701657458,2026-08-11,124,109,15,10,9,1,1,2026-08-11,125,109,16,40,49,1,0,2026-08-11,,1.4701011958927122,1.6517769474439827,13.110557969265052,13.14,13.004560694730433,1.3894420307349478,1.3599999999999994,1.4954393052695671
Vaasan Sähkö Myynti Oy,6,2026-08-13,2026-09-12,13.14,14.5,13.675,11.600921850828728,2026-08-12,125,109,16,10,9,1,1,2026-08-12,126,109,17,40,49,1,0,2026-08-12,,1.4946362215051696,1.7646430351686226,13.12666742170017,13.14,13.047169465799206,1.3733325782998307,1.3599999999999994,1.4528305342007943
Vaasan Sähkö Myynti Oy,6,2026-08-14,2026-09-13,13.14,14.5,13.675,11.42925726519337,2026-08-13,126,109,17,10,9,1,1,2026-08-13,127,109,18,40,49,1,0,2026-08-13,,1.5057467034216954,1.842001813669285,13.07850119058452,13.14,13.018877723658797,1.4214988094154801,1.3599999999999994,1.4811222763412033
Vaasan Sähkö Myynti Oy,12,2026-08-09,2026-09-08,11.45,11.67,11.29,8.630679698630136,2026-08-07,121,109,12,12,12,1,1,2026-08-08,122,109,13,43,45,1,0,2026-08-08,,2.520347082658642,2.3533925435119194,11.360308034386632,11.45,11.358221672642616,0.30969196561336787,0.22000000000000064,0.3117783273573842
Vaasan Sähkö Myynti Oy,12,2026-08-10,2026-09-09,11.45,11.67,11.29,8.630679698630136,2026-08-07,122,109,13,12,12,1,1,2026-08-09,123,109,14,43,45,1,0,2026-08-09,,2.5950903873364473,2.4298744829764054,11.382731025789974,11.45,11.381166254481961,0.2872689742100256,0.22000000000000064,0.28883374551803875
Vaasan Sähkö Myynti Oy,12,2026-08-11,2026-09-10,11.45,11.67,11.2,8.748859438356163,2026-08-10,123,109,14,12,12,1,1,2026-08-10,124,109,15,43,45,1,0,2026-08-10,,2.651147865844801,2.48723593757477,11.435002191260288,11.45,11.46082861277928,0.23499780873971154,0.22000000000000064,0.20917138722072082
Vaasan Sähkö Myynti Oy,12,2026-08-12,2026-09-11,11.45,11.67,11.29,8.705082287671232,2026-08-11,124,109,15,12,12,1,1,2026-08-11,125,109,16,44,46,1,0,2026-08-11,,2.6636460397945596,2.4782120935920364,11.425618498239738,11.45,11.41798831437898,0.2443815017602624,0.22000000000000064,0.25201168562101905
Vaasan Sähkö Myynti Oy,12,2026-08-13,2026-09-12,11.45,11.67,11.29,8.724316452054794,2026-08-12,125,109,16,12,12,1,1,2026-08-12,126,109,17,44,47,1,0,2026-08-12,,2.6839639579281114,2.504888498276219,11.43748412299487,11.45,11.431761485099303,0.2325158770051292,0.22000000000000064,0.23823851490069714
Vaasan Sähkö Myynti Oy,12,2026-08-14,2026-09-13,11.45,11.67,11.29,8.579424123287671,2026-08-13,126,109,17,12,12,1,1,2026-08-13,127,109,18,44,47,1,0,2026-08-13,,2.694393855432385,2.5200872606934657,11.397145393616016,11.45,11.39285341519434,0.2728546063839836,0.22000000000000064,0.27714658480566
Vaasan Sähkö Myynti Oy,24,2026-07-27,2026-08-26,9.46,9.99,9.59,7.456499233926127,2026-07-24,109,109,0,11,11,1,0,2026-07-26,109,109,0,30,42,1,0,2026-07-26,,2.0732338153859686,2.0990140960896744,9.48091991479363,9.46,9.449653999004742,0.5090800852063708,0.5299999999999994,0.5403460009952585
Vaasan Sähkö Myynti Oy,24,2026-07-28,2026-08-27,9.46,9.99,9.64,7.337356641586867,2026-07-27,110,109,1,11,11,1,0,2026-07-27,110,109,1,30,42,1,0,2026-07-27,,2.055800553057945,2.1076357635857237,9.439947158393444,9.46,9.401497721551777,0.550052841606556,0.5299999999999994,0.5885022784482228
Vaasan Sähkö Myynti Oy,24,2026-07-29,2026-08-28,9.46,9.99,9.75,7.273444350205198,2026-07-28,111,109,2,11,11,1,0,2026-07-28,111,109,2,31,43,1,0,2026-07-28,,2.0725112543967423,2.156387662292576,9.425786681380583,9.46,9.363949603749333,0.5642133186194176,0.5299999999999994,0.6260503962506672
Vaasan Sähkö Myynti Oy,24,2026-07-30,2026-08-29,9.46,9.99,9.69,7.420560909712721,2026-07-29,112,109,3,11,11,1,0,2026-07-29,112,109,3,32,44,1,0,2026-07-29,,2.1010223532462575,2.2364296591681327,9.478474978887695,9.46,9.450097170664257,0.5115250211123055,0.5299999999999994,0.5399028293357429
Vaasan Sähkö Myynti Oy,24,2026-07-31,2026-08-30,9.46,9.99,9.719999999999999,7.412508994528044,2026-07-30,113,109,4,11,11,1,0,2026-07-30,113,109,4,33,45,1,0,2026-07-30,,2.085626537506513,2.244682016947919,9.471440659610368,9.46,9.44115730344279,0.5185593403896327,0.5299999999999994,0.5488426965572106
Vaasan Sähkö Myynti Oy,24,2026-08-01,2026-08-31,9.46,9.99,9.75,7.608965424076606,2026-07-31,114,109,5,11,11,1,0,2026-07-31,114,109,5,34,46,1,0,2026-07-31,,2.0760926544978737,2.260384264078928,9.527517423572345,9.46,9.495804906446661,0.46248257642765545,0.5299999999999994,0.4941950935533388
Vaasan Sähkö Myynti Oy,24,2026-08-02,2026-09-01,9.46,9.99,9.75,7.608965424076606,2026-07-31,115,109,6,11,11,1,0,2026-08-01,115,109,6,34,47,1,0,2026-08-01,,2.019828134854254,2.2305468420400443,9.51063806767926,9.46,9.486853679834995,0.47936193232074054,0.5299999999999994,0.5031463201650048
Vaasan Sähkö Myynti Oy,24,2026-08-04,2026-09-03,9.99,9.99,9.75,7.529972530779754,2026-08-03,116,109,7,11,11,1,1,2026-08-02,117,109,8,34,47,1,0,2026-08-03,,1.977629745121539,2.1913852256140096,9.845280682770388,9.99,9.981407326918129,0.14471931722961173,0.0,0.008592673081871283
Vaasan Sähkö Myynti Oy,24,2026-08-05,2026-09-04,9.99,9.99,9.75,7.585975403556771,2026-08-04,117,109,8,12,12,1,1,2026-08-04,118,109,9,34,47,1,0,2026-08-04,,2.0982291761462157,2.1985457865155684,9.898261373910895,9.99,10.000356357021703,0.09173862608910532,0.0,0.010356357021702678
Vaasan Sähkö Myynti Oy,24,2026-08-06,2026-09-05,9.99,9.99,9.985,7.4775578248974,2026-08-05,118,109,9,12,12,1,1,2026-08-05,119,109,10,34,47,1,0,2026-08-05,,2.174678031220469,2.1899154889974835,9.88867075683536,9.99,9.894741994168466,0.1013292431646402,0.0,0.09525800583153377
Vaasan Sähkö Myynti Oy,24,2026-08-07,2026-09-06,9.99,9.99,9.98,7.496314151846784,2026-08-06,119,109,10,12,12,1,1,2026-08-06,120,109,11,35,48,1,0,2026-08-06,,2.2591190671910018,2.269297160523762,9.919629965711335,9.99,9.925683393711164,0.07037003428866484,0.0,0.06431660628883584
Vaasan Sähkö Myynti Oy,24,2026-08-08,2026-09-07,9.99,9.99,9.98,7.491129336525306,2026-08-07,120,109,11,12,12,1,1,2026-08-07,121,109,12,36,49,1,0,2026-08-07,,2.3177607624315555,2.322894332431126,9.935667029687059,9.99,9.94020710068693,0.0543329703129416,0.0,0.049792899313070293
Vaasan Sähkö Myynti Oy,24,2026-08-09,2026-09-08,9.99,10.29,9.98,7.491129336525306,2026-08-07,121,109,12,12,12,1,1,2026-08-08,122,109,13,36,49,1,0,2026-08-08,,2.36303823769234,2.364388415192018,9.949250272265294,9.99,9.952655325515197,0.34074972773470513,0.29999999999999893,0.3373446744848021
Vaasan Sähkö Myynti Oy,24,2026-08-10,2026-09-09,9.99,10.29,9.98,7.491129336525306,2026-08-07,122,109,13,12,12,1,1,2026-08-09,123,109,14,36,49,1,0,2026-08-09,,2.3969963441379285,2.395508977262687,9.95943770419897,9.99,9.961991494136399,0.3305622958010286,0.29999999999999893,0.3280085058636004
Vaasan Sähkö Myynti Oy,24,2026-08-11,2026-09-10,9.99,10.29,9.95,7.565430143638851,2026-08-10,123,109,14,12,12,1,1,2026-08-10,124,109,15,36,49,1,0,2026-08-10,,2.42246492397212,2.4188493988156887,9.989368520283291,9.99,10.000283862736362,0.3006314797167082,0.29999999999999893,0.2897161372636372
Vaasan Sähkö Myynti Oy,24,2026-08-12,2026-09-11,9.99,10.29,9.95,7.543820451436388,2026-08-11,124,109,15,12,12,1,1,2026-08-11,125,109,16,37,50,1,0,2026-08-11,,2.422991157069377,2.4102795132020534,9.983043482551729,9.99,9.991229989391533,0.30695651744827046,0.29999999999999893,0.2987700106084663
Vaasan Sähkö Myynti Oy,24,2026-08-13,2026-09-12,9.99,10.29,9.95,7.565919439124487,2026-08-12,125,109,16,12,12,1,1,2026-08-12,126,109,17,37,50,1,0,2026-08-12,,2.428788254942936,2.409254522042443,9.991412308220227,9.99,9.99755218835008,0.2985876917797725,0.29999999999999893,0.29244781164991984
Vaasan Sähkö Myynti Oy,24,2026-08-14,2026-09-13,9.99,10.29,9.95,7.4593920861833105,2026-08-13,126,109,17,12,12,1,1,2026-08-13,127,109,18,37,50,1,0,2026-08-13,,2.42761133142608,2.40296103175071,9.959101025282818,9.99,9.963705935380206,0.3308989747171811,0.29999999999999893,0.32629406461979293
Vattenfall Oy,12,2026-07-27,2026-08-26,10.79,11.15,10.48,8.763114863013698,2026-07-24,109,109,0,6,6,1,0,2026-07-26,109,109,0,36,37,1,0,2026-07-26,,1.993128817762286,1.7431373134513115,10.779873104232795,10.79,10.797875652939503,0.37012689576720526,0.3600000000000012,0.35212434706049756
Vattenfall Oy,12,2026-07-28,2026-08-27,10.79,11.15,10.545,8.568218520547944,2026-07-27,110,109,1,6,6,1,0,2026-07-27,110,109,1,36,37,1,0,2026-07-27,,2.0015678975682896,1.7365742693350592,10.72393592543487,10.79,10.7179378369649,0.4260640745651312,0.3600000000000012,0.43206216303510026
Vattenfall Oy,12,2026-07-29,2026-08-28,10.79,11.15,10.6,8.490944904109588,2026-07-28,111,109,2,6,6,1,0,2026-07-28,111,109,2,37,38,1,0,2026-07-28,,2.056621293039231,1.7966260718643083,10.717269859144645,10.79,10.696271292792169,0.4327301408553552,0.3600000000000012,0.45372870720783176
Vattenfall Oy,12,2026-07-30,2026-08-29,10.79,11.15,10.66,8.781259068493151,2026-07-29,112,109,3,6,6,1,0,2026-07-29,112,109,3,38,39,1,0,2026-07-29,,2.117229743752026,1.8747333278708342,10.822546643673553,10.79,10.788797718909194,0.3274533563264477,0.3600000000000012,0.3612022810908062
Vattenfall Oy,12,2026-08-01,2026-08-31,11.35,11.15,10.815,8.888607986301372,2026-07-31,113,109,4,6,6,1,1,2026-07-30,114,109,5,39,40,1,0,2026-07-31,,2.090107540690732,1.885232972954742,11.238614658097632,11.35,11.337652287776834,0.08861465809763125,0.1999999999999993,0.1876522877768334
Vattenfall Oy,12,2026-08-02,2026-09-01,11.35,10.79,10.815,8.888607986301372,2026-07-31,114,109,5,7,7,1,1,2026-08-01,115,109,6,40,41,1,0,2026-08-01,,2.182928658942706,1.8955227331407134,11.266460993573222,11.35,11.340739215832626,0.47646099357322313,0.5600000000000005,0.5507392158326265
Vattenfall Oy,12,2026-08-03,2026-09-02,11.35,10.79,10.99,8.888607986301372,2026-07-31,115,109,6,7,7,1,1,2026-08-02,116,109,7,40,41,1,0,2026-08-02,,2.2525444976316864,1.903240053280192,11.287345745179918,11.35,11.290554411874469,0.4973457451799188,0.5600000000000005,0.5005544118744698
Vattenfall Oy,12,2026-08-04,2026-09-03,11.35,10.79,10.925,8.728779438356165,2026-08-03,116,109,7,7,7,1,1,2026-08-03,117,109,8,41,42,1,0,2026-08-03,,2.304756376648422,1.9527780433848012,11.255060744501376,11.35,11.27696724452229,0.46506074450137724,0.5600000000000005,0.48696724452229034
Vattenfall Oy,12,2026-08-12,2026-09-11,11.35,11.89,11.29,8.705082287671232,2026-08-11,124,109,15,7,7,1,1,2026-08-11,125,109,16,44,46,1,0,2026-08-11,,2.6332695405607653,2.4782120935920364,11.3465055484696,11.35,11.31798831437898,0.5434944515304014,0.5400000000000009,0.5720116856210211
Vattenfall Oy,12,2026-08-13,2026-09-12,11.35,11.89,11.29,8.724316452054794,2026-08-12,125,109,16,7,7,1,1,2026-08-12,126,109,17,44,47,1,0,2026-08-12,,2.6361815835027658,2.504888498276219,11.353149410667267,11.35,11.331761485099303,0.5368505893327331,0.5400000000000009,0.5582385149006974
Vattenfall Oy,12,2026-08-14,2026-09-13,11.35,11.89,11.29,8.579424123287671,2026-08-13,126,109,17,7,7,1,1,2026-08-13,127,109,18,44,47,1,0,2026-08-13,,2.6335570746133756,2.5200872606934657,11.308894359370314,11.35,11.29285341519434,0.5811056406296871,0.5400000000000009,0.5971465848056603
